Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:50,Ballarat,VR,VR,3,3,MONEY CLIP,1st,2.20,1.10,10,TYCOON'S LOVER,--,10.60,1.90,7,DON'T PASS GEORGIA,2nd,2.70,1.20,2,HOLBEIN PRINCE,--,49.80,8.30,PAYING
12:59,Rockhampton,QR,QR,1,1,DIOXIDES,1st,2.00,1.00,10,CRAIGLEA COPPER,3rd,5.60,1.60,6,THOU ART,--,3.60,1.30,9,BREATH OF TERA,2nd,8.30,1.80,PAYING
13:08,Canterbury,SR,SR,1,2,CEE GEE DANCER,--,26.60,7.90,3,CHOICE SUNDAY,--,9.00,2.10,1,ANTHOLOGY,--,2.80,1.90,6,MISS ROYALE,2nd,2.50,1.60,PAYING
13:25,Ballarat,VR,VR,4,1,KNOW THIS,--,36.00,8.50,6,RACING WRITER,1st,3.10,1.50,5,HARMEAL,--,8.30,2.40,3,WITH EVERY BOUND,--,13.60,3.30,PAYING
13:43,Canterbury,SR,SR,2,8,SATIRICAL MAGIC,2nd,11.60,4.90,7,RUNKLE,--,11.50,3.20,2,CALIFORNIAN MAN,--,4.90,1.70,5,MY JULIUS,1st,3.00,2.10,PAYING
14:00,Ballarat,VR,VR,5,1,I'LL EXCITE,--,20.40,4.60,8,THRILL KEEPER,--,2.80,1.30,9,ALPHA SIERRA,--,1638.30,1638.30,10,COTTON DELIGHT,3rd,38.30,7.50,PAYING
14:09,Rockhampton,QR,QR,3,7,MANDALONG CATATAC,--,5.30,2.40,2,SPURRED UP,2nd,2.40,1.50,6,HAY CAL,--,11.50,4.60,3,GEMINI KING,1st,7.20,3.00,PAYING
14:18,Canterbury,SR,SR,3,8,SWEET REDEMPTION,1st,1.90,1.10,4,JOYFUL PASSION,--,8.10,1.90,14,STOP THE FIGHT,--,24.00,5.20,16,SWIFT REPLY,3rd,8.30,1.90,PAYING
14:35,Ballarat,VR,VR,6,6,GAILY MILL,--,7.60,1.80,3,KARLESHA,--,5.80,1.90,9,ARACHNE,--,4.00,1.80,5,TRUSTAM,3rd,7.80,2.40,PAYING
14:45,Rockhampton,QR,QR,4,3,POWER RANGER,--,2.30,1.40,4,FINAL CHAPTER,--,13.60,7.10,2,LANSDOWNE ROAD,--,6.40,3.10,1,CASINO BENJO,2nd,5.00,2.20,PAYING
