Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:08,Kembla Grange,NR,NR,1,4,EMPEROR OF ROME,--,7.70,1.80,6,PINCER STRIKE,3rd,29.50,5.80,3,AZULEJOS,2nd,15.20,4.10,5,MAN OF DESTINY,--,5.20,1.60,PAYING
12:43,Kembla Grange,NR,NR,2,9,NO SMUDGE,--,10.90,2.60,4,SLYDINI,--,3.30,1.50,2,BRADBURY LAD,1st,15.20,3.40,8,MACEDONIANPRINCESS,--,10.30,2.80,PAYING
13:00,Sale,VR,VR,2,11,REGATTA DAY,1st,4.90,2.10,1,BEDASTDONA,--,6.20,1.90,8,BELLA MISSILE,2nd,6.10,2.00,4,ICHI SUN,--,17.80,3.70,PAYING
13:09,Rockhampton,QR,QR,1,1,EKKAREEZA,1st,3.80,1.50,3,SERENE SAGA,--,2.70,1.20,4,STYLISH LUCK,--,5.40,1.20,8,TARA'S RANSOM,--,29.50,4.60,PAYING
13:44,Rockhampton,QR,QR,2,3,MOWER,3rd,3.40,1.40,14,BULLETIN BELLE,--,5.70,1.90,13,SCARLET JANE,1st,3.40,1.30,12,MISTY MONTANA,--,6.70,2.00,PAYING
13:53,Kembla Grange,NR,NR,4,6,SKY CRUISER,--,6.20,1.80,9,THE DEACON,--,20.40,4.10,5,ROYAL VANQUISHER,--,4.80,2.50,2,CRIMSON GOD,--,8.30,1.90,PAYING
14:10,Sale,VR,VR,4,9,ZOMBIE QUEEN,--,19.60,5.20,3,FORBIDDEN KISSES,--,11.90,3.80,2,AZEEMA,3rd,4.10,1.70,5,ROSE DANCER,2nd,2.90,1.30,PAYING
14:19,Rockhampton,QR,QR,3,3,DIRECT DEBIT,--,15.00,4.80,6,ISA TALA,--,3.80,2.10,7,SHEPIKTUS,1st,2.50,1.50,1,TERMS OF TRADE,2nd,12.90,4.80,PAYING
14:28,Kembla Grange,NR,NR,5,6,ROYAL VALOREM,--,1638.30,1638.30,1,COSMOPOL,2nd,3.40,1.50,5,RUSSIAN RIVER,--,6.10,2.00,8,SAYRIEN,--,7.90,3.30,PAYING
14:54,Rockhampton,QR,QR,4,2,MURAYANNA,2nd,3.80,1.50,5,MACHO TYCOON,3rd,4.80,1.70,9,OUTBACK WRANGLER,--,10.50,2.30,8,APPLE TREE CREEK,--,40.30,5.70,PAYING
