Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:00,Tamworth,NR,NR,1,5,SIR HAGRID,1st,2.00,1.20,2,DREAM POET,--,15.20,3.40,6,SMART OPTION,--,9.10,2.60,7,SON OF SAGA,--,20.80,4.60,PAYING
12:54,Ballarat,VR,VR,2,7,O'FENNESSY,--,9.30,3.00,8,RACING WRITER,2nd,19.50,4.40,4,HAMILTON,--,6.60,1.80,1,ALL I SURVEY,3rd,21.80,4.70,PAYING
13:10,Tamworth,NR,NR,3,8,EMMYLOU,--,4.40,2.10,2,COMICAL,--,14.00,3.10,12,GREAT GAL,--,6.70,2.30,4,OCHREMANI,3rd,9.40,2.60,PAYING
13:15,Mackay,QR,QR,1,1,MAKOSSA,2nd,3.50,1.50,3,STRIKE ZONE,--,7.70,2.10,6,POUSSIN,1st,2.50,1.10,4,AZZURAYER,--,7.20,2.00,PAYING
13:31,Ballarat,VR,VR,3,3,SAID WRITTEN,2nd,7.90,2.10,1,BEL WITNESS,--,8.10,2.20,7,JACOMAN,1st,2.20,1.10,5,CRIMSON CAPE,--,3.30,1.30,PAYING
13:39,Mackay,QR,QR,2,9,ON THE BID,2nd,7.90,2.30,10,PUMPED UP KICKS,--,4.50,1.80,2,BENJI,--,10.00,3.20,1,TESTATIME,1st,4.00,1.50,PAYING
14:06,Ballarat,VR,VR,4,10,SHE CAN SHAZAM,2nd,2.60,1.40,4,GO ZEUS,1st,6.20,1.80,3,GO BY RIO,--,29.40,4.30,1,CREATE A STIR,--,4.00,1.60,PAYING
14:15,Mackay,QR,QR,3,5,KINGS ROAD,--,9.60,3.70,4,SURAH SURAH,1st,11.10,3.60,3,GREEDY,--,1.60,1.40,1,SAMMY JUNIOR,2nd,18.00,4.30,PAYING
14:25,Tamworth,NR,NR,5,8,MAGIC POET,--,15.70,3.70,4,BLINKIN ROCKIN,--,5.80,1.70,9,ZERO CASH,2nd,3.10,1.30,7,JUST SNOOPING,--,11.40,3.00,PAYING
14:42,Ballarat,VR,VR,5,4,LIGHT MOTION,--,15.50,2.70,7,ZEBRINZ,1st,2.00,1.10,1,ZEDEEL,2nd,3.20,1.40,5,ROYCEY,--,6.60,1.70,PAYING
