Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:20,Stony Creek,VR,VR,1,2,CLOSEKNIT,2nd,3.50,1.50,1,ALL SHE WROTE,--,4.40,1.70,4,FLORENCE,1st,12.50,2.80,8,DE MELKA,--,15.20,3.10,PAYING
12:42,Moruya,NR,NR,2,2,CABARET PRINCE,3rd,8.10,1.50,8,VISION AND VERSE,1st,1.50,1.00,9,WINGS OF A DOVE,--,9.00,1.90,6,FOUR DIAMONDS,2nd,6.00,1.50,PAYING
12:55,Stony Creek,VR,VR,2,5,UNRULY STUDENT,--,2.60,1.70,6,HOT LITTLE VIXEN,2nd,9.20,3.80,9,REDASUN,--,3.60,2.30,1,GEE WHIZZER,1st,4.70,2.50,PAYING
13:17,Moruya,NR,NR,3,10,WOOBIE,2nd,10.10,2.80,4,STARK TONY,--,9.70,2.20,8,CANWAH,1st,2.20,1.30,9,PIXIE ROSE,--,5.30,1.90,PAYING
13:30,Stony Creek,VR,VR,3,2,HAIRINI TYCOON,--,2.20,1.40,6,WALLBANGER,1st,2.70,1.40,8,LA PRENEUSE,--,20.30,5.60,3,THE BUBBA,2nd,6.50,2.70,PAYING
13:52,Moruya,NR,NR,4,3,DALRADA,1st,7.40,2.70,2,KING'S OFFICER,--,4.20,1.50,10,MISTER GIBSON,--,8.30,2.10,6,TAKE THE QUEST,--,24.50,4.50,PAYING
14:05,Stony Creek,VR,VR,4,6,ROKEBY,--,10.00,2.60,2,TARAGO STORM,--,4.90,1.70,4,ONCEBITTENTWICESHY,2nd,6.20,2.30,7,YOUNG FARRELLY,3rd,4.40,2.20,PAYING
14:27,Moruya,NR,NR,5,5,ALERT LADY,--,2.80,1.50,1,THAT'S FREEDOM,2nd,5.10,1.70,3,STAKE KNIFE,--,6.90,2.20,8,ABISHADOW,1st,7.20,2.10,PAYING
15:02,Moruya,NR,NR,6,7,FAIR CALL,--,5.20,1.80,4,BAY OF BISCAY,2nd,2.80,1.30,9,GOODLOOKIN'ROOSTER,--,18.40,3.90,3,TOO HI TEK,--,15.20,3.70,PAYING
15:20,Stony Creek,VR,VR,6,4,ELECTRIC CRIMSON,--,1638.30,1638.30,5,BELLA SOPHIA,--,7.60,2.60,2,BEAU BROMMELL,2nd,3.50,1.60,7,FIESTY BELLE,--,4.30,1.50,PAYING
