Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:33,Mackay,QR,QR,1,1,CRAIGLEA JABIRU,--,1.60,1.20,2,CRAIGLEA WANDOO,1st,5.00,1.30,3,CRAIGLEA WISE,3rd,12.40,2.20,7,BETTY ISABEL,--,12.30,2.80,PAYING
11:45,Sale,VR,VR,1,2,IN FLIGHT MODE,2nd,27.30,4.20,6,STREETSHAVENONAME,1st,3.90,1.50,5,SAIL THE STARS,--,5.50,1.80,3,MELOMANE,--,18.40,3.70,PAYING
12:13,Mackay,QR,QR,2,3,WHISPER WILLOW,2nd,5.80,3.00,1,ROC' DA FLOOR,1st,3.50,2.10,5,YOU'RE MINE,--,6.90,3.60,4,MOONLIGHT MAGIC,--,2.50,1.30,PAYING
12:20,Sale,VR,VR,2,8,FIFTY EIGHT FACETS,2nd,2.80,1.20,10,REAL DESIRE,--,11.30,2.80,2,MATHISON,3rd,6.30,2.10,4,TROOPER BOY,--,24.40,4.50,PAYING
12:28,Ipswich,BR,BR,1,12,RHODRY,--,22.70,4.60,13,PETRANI,2nd,8.20,1.70,8,LADY BRYCE,1st,18.90,4.40,9,RED HOT ELEMENT,--,14.70,2.90,PAYING
12:38,Warwick Farm,SR,SR,1,5,INVINZABEEL,--,7.60,2.80,3,STANDOUBT,--,11.00,5.30,1,REDOUTABLE HEART,2nd,2.70,1.50,2,OUR CATCH,--,6.10,2.90,PAYING
12:45,Gawler,AR,AR,1,4,JESSIE'S OWN,--,2.90,1.10,1,ALL RUBY,3rd,3.00,1.40,8,WHITE PIRANHA,1st,4.30,1.70,6,PITCH DARK,2nd,6.80,1.60,PAYING
12:50,Mackay,QR,QR,3,1,SCOT FREE,--,4.70,2.80,5,KATHERINE GORGE,1st,8.20,3.20,2,PRINCELY,--,2.90,1.50,3,CANDENTE,--,9.00,3.10,PAYING
12:55,Sale,VR,VR,3,9,CLOSEKNIT,3rd,3.40,1.50,4,MISTER FLYN,--,4.60,1.80,11,LARDNER LOU,1st,30.50,5.80,3,GOD'S SHADOW,2nd,8.10,2.30,PAYING
13:03,Ipswich,BR,BR,2,10,LADY MERCURY,3rd,3.80,1.70,14,EXTREME STYLE,--,21.80,3.50,12,LE CHEF,1st,2.70,1.40,13,TRE BROWN,--,63.80,11.90,PAYING
