Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:24,Sale,VR,VR,1,8,SCHOPENHAUER,--,3.80,1.60,12,WELL SIGHTED,1st,13.10,2.90,10,THE BARRISTER,--,9.40,3.00,6,POET'S CHOICE,--,6.90,1.70,PAYING
12:00,Sale,VR,VR,2,10,PEPPERJACK,1st,2.30,1.20,7,HERE COMES THEBOOM,2nd,2.60,1.30,12,DANCING DAISY,--,36.10,5.00,4,UNIQUE TOMMY,--,29.10,6.10,PAYING
12:23,Naracoorte,AR,AR,1,8,NIKKI NIKKI NOO,2nd,5.40,1.30,5,GOT THE MUNCHIES,3rd,9.20,3.00,3,VALENTINIAN,1st,4.30,1.80,9,SAGNAN SAINT,--,5.40,2.20,PAYING
12:55,Dubbo,NR,NR,1,5,ALART,1st,2.60,1.30,1,BARADINE BOUND,--,10.90,2.00,6,BOWIE'S BABE,3rd,5.00,1.80,3,LANDUAR,--,8.10,2.80,PAYING
12:59,Naracoorte,AR,AR,2,1,EMCEECEE,3rd,2.90,1.50,5,TROUBLED GLASS,--,18.30,4.60,6,WHO'S CHARLIE,--,6.50,1.90,11,MAJESTIC RIDGE,2nd,34.20,6.40,PAYING
13:17,Ballina,CR,CR,3,2,SCREAMING JET,--,2.20,1.40,13,HARADA TAT TAT,--,21.60,4.80,9,L'UCCELLO ROSSO,--,30.00,5.30,5,FRISKINESS,1st,4.50,1.60,PAYING
13:39,Sunshine Coast,BR,BR,1,4,COLD BLOODED,1st,4.40,1.40,2,FLARENDI,3rd,2.90,1.40,5,RAZZLING DAZZLER,2nd,3.50,1.50,9,SCENTED SIREN,--,49.40,9.50,PAYING
13:55,Sale,VR,VR,5,2,SUNDAY ESCAPE,2nd,1.70,1.20,1,VILLAINOUS VIXEN,--,11.10,2.50,6,UNPERTURBED,--,28.40,4.70,11,SHARATAN,1st,13.90,2.80,PAYING
14:11,Naracoorte,AR,AR,4,2,ACE OR JOKA,2nd,6.10,2.40,3,CONIDEL,--,4.10,2.60,5,CONSOLIDATED GLASS,--,5.60,2.70,4,KILL BILL,1st,3.90,2.30,PAYING
14:15,Sunshine Coast,BR,BR,2,10,STAROCITY,--,2.90,1.50,12,APEGASUS,2nd,5.50,2.10,9,ON DEMAND,1st,11.20,2.60,11,AMUSEMENT,--,41.90,8.20,PAYING
