Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:05,Pt Lincoln,AR,AR,1,5,NANNA KNOWS BEST,1st,3.10,1.40,7,STRAVINSKA,3rd,5.40,1.70,6,PALACE LYRIC,--,11.70,3.10,3,BLACK DANCER,--,9.60,2.50,PAYING
12:10,Bendigo,VR,VR,1,1,GREEN CARD,--,9.40,3.40,2,LITTLE ALBERT,--,12.10,4.30,3,OXBOW,--,17.70,8.80,5,WELL SIGHTED,--,9.20,3.80,PAYING
12:15,Taree,CR,CR,1,4,SHOWER OF HEARTS,1st,3.30,1.50,1,ARCHIBALD,--,4.30,1.80,5,ELEMENT OF LUCK,--,3.30,1.50,7,FLYING SEBA,--,15.00,3.00,PAYING
12:19,Cairns,QR,QR,1,2,RYLEE'S SAGA,--,1.90,1.50,3,NIC'S DRAGON,2nd,4.90,1.90,4,CRAIGLEA ZIP,1st,5.00,2.40,7,CRAIGLEA GEM,--,19.90,5.30,PAYING
12:37,Sunshine Coast,BR,BR,1,7,CHASTE ANGEL,--,3.50,1.30,2,INTRONATI,2nd,5.90,1.80,4,JUST KEEP GIVING,1st,2.50,1.30,3,CUBAN GAL,--,17.10,3.60,PAYING
12:41,Pt Lincoln,AR,AR,2,12,WAADOO,2nd,3.50,1.30,3,ACE OF SPADES,--,3.30,1.60,9,MAKING THE BIRD,--,11.00,2.40,7,EXALTED FEATURES,3rd,32.40,8.40,PAYING
12:51,Taree,CR,CR,2,13,STILL THE MAN,2nd,4.60,1.70,11,MY LUCKY LADY,--,17.20,3.90,8,CREAM OF OZ,--,15.20,3.60,3,ADRIATIC JEWEL,--,10.60,2.90,PAYING
12:55,Cairns,QR,QR,2,7,SHE CAN TWIST,--,1638.30,1638.30,2,BAZZA'S BID,1st,1.50,1.00,3,SUNSET IN NEW YORK,--,1638.30,1638.30,6,RATSTAN,--,6.40,3.60,INTERIM
13:04,Moruya,NR,NR,2,1,SILVER THREADS,--,3.50,1.50,9,STARK TONY,--,14.30,3.00,10,TWO BELLES,--,37.50,7.30,3,VERGUENZA,3rd,2.70,1.50,INTERIM
13:09,Horsham,ZR,ZR,2,4,INLET,100,17.40,3.10,7,GREEN BACK DOLLAR,82,31.70,4.10,3,GOT THAT GLINT,63,7.50,2.70,9,MARVEDO,31,17.40,3.10,SELLING
