Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:26,Beaudesert,BR,BR,1,1,CLOUT,3rd,3.00,1.50,9,LUCKY SHOW GIRL,--,10.90,2.90,8,HOTBOT,2nd,7.30,1.80,16,SWANS LAGOON,--,48.40,10.60,PAYING
12:01,Beaudesert,BR,BR,2,1,COUNTER MEAL,1st,2.40,1.10,16,PONTY,--,4.50,2.10,12,WHISPERING WINGS,2nd,14.20,3.10,9,MAOVESA,--,9.30,2.70,PAYING
12:30,Seymour,VR,VR,1,3,LUCHADOR,--,4.90,1.70,7,CASPIAN,3rd,6.70,1.70,8,BRING ME THE VOICE,--,7.50,2.40,9,HOLY LULA,--,41.30,7.80,PAYING
12:39,Beaudesert,BR,BR,3,11,LOVE AND LIES,1st,3.90,1.60,5,SLUGSBROTHERTURBO,--,7.60,2.20,8,LITTLE MISS ROCKER,2nd,4.70,2.00,2,DIABLO NERO,--,17.10,4.80,PAYING
12:47,Wyong,NR,NR,1,6,NIP OF TIME,1st,2.10,1.20,4,NOVENA,3rd,10.30,2.00,5,ALPEN ROSE,2nd,3.20,1.30,7,PLAIN TRUTH,--,26.30,5.00,PAYING
13:05,Seymour,VR,VR,2,5,STALWART,1st,4.60,1.70,4,PALACE TYCOON,--,4.00,1.70,7,DREAM ON MONTY,2nd,11.90,3.20,9,JODIE'S ROCK,--,15.80,4.10,PAYING
13:14,Beaudesert,BR,BR,4,9,POP BUBBLE POP,3rd,4.00,1.60,5,TE RANGI,--,4.50,1.70,3,ODE TO LUCK,2nd,5.00,1.60,16,MILLION KISSES,--,71.40,16.90,PAYING
13:22,Wyong,NR,NR,2,3,SLEEPWALKER,--,2.60,1.50,6,WORLD OF PAIN,--,28.50,7.80,1,JUDGES,2nd,3.90,2.00,5,MOSSMAN'S GOLD,--,7.00,3.30,PAYING
13:30,Rockhampton,QR,QR,1,2,WAR NOISE,3rd,4.00,1.70,1,METEOR'S MAN,2nd,9.70,2.20,3,BOOMTOWN BOY,--,12.30,3.10,6,WHAT A STAR,--,9.70,2.40,PAYING
13:49,Beaudesert,BR,BR,5,5,DUNSINANE,--,2.30,1.30,14,DELASUN,--,10.20,2.30,13,TWILIGHT HUNTER,--,11.60,2.70,6,LAND OFFICE,1st,5.00,1.90,PAYING
