Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:25,Hobart,TR,TR,2,4,LA BELLE MOI,--,1638.30,1638.30,1,KENTUCKY BOUND,2nd,4.40,1.70,6,BACHELOR'S LIFE,1st,6.00,1.70,8,JILLY BABE,--,5.50,1.80,PAYING
12:00,Hobart,TR,TR,3,1,PEACE KEEPER,3rd,4.20,1.60,9,GEEGEES DOUBLE JO,--,4.20,1.60,5,ANOTHER CHARLEE,2nd,7.20,2.00,8,TANGERINE QUEEN,--,7.10,2.00,PAYING
12:22,Gunnedah,NR,NR,1,5,MAYBE THE ONE,--,5.70,1.80,11,RIDDLING MISS,--,15.50,3.60,1,ROYAL TUDOR,1st,2.30,1.20,8,BROBAK,--,18.20,2.90,PAYING
12:35,Hobart,TR,TR,4,2,GEE GEE RED PRINCE,--,5.60,1.70,1,SIORCA,3rd,6.10,1.60,4,GEE GEES TOP NOTCH,1st,1.70,1.00,5,GEE GEES VICKI,--,15.80,3.30,PAYING
13:02,Pt Augusta,AR,AR,1,1,EMCEECEE,1st,2.00,1.10,7,REGROUP,2nd,4.70,2.10,5,GOLD KHADAN,--,3.30,2.20,6,MYSTIC'S FINALE,--,6.90,2.50,PAYING
13:11,Hobart,TR,TR,5,2,MECONSUL,1st,3.00,2.30,1,JUST CALL ME FRED,--,4.20,1.80,4,VANDERMEER,2nd,6.50,2.70,3,GEE GEES STYLE,--,5.70,2.30,PAYING
13:25,Cairns,QR,QR,1,3,FAVOURED ONE,--,6.10,2.30,4,SILVER STAR,2nd,3.60,1.50,8,CLASSIC BURLESQUE,--,6.00,1.40,9,DAWN'S DIAMOND,--,6.60,2.40,PAYING
14:01,Cairns,QR,QR,2,1,ALL OUT ATTACK,1st,10.40,2.50,2,CRAIGLEA BLITZ,--,3.40,1.30,9,SAGA'S PRINCESS,--,15.10,2.90,3,CRAIGLEA JABIRU,--,8.60,2.20,PAYING
14:14,Pt Augusta,AR,AR,3,1,MADIBA'S VISION,--,2.90,1.50,2,GENTLE MELODY,1st,5.60,2.40,5,CAPTAIN PERCY,2nd,9.60,5.40,4,TRIUMPHANT ONE,--,3.40,2.20,PAYING
14:38,Cairns,QR,QR,3,5,WISHFUL,1st,4.00,1.50,8,JAMALKA,--,12.80,3.80,11,SWEET ASA ROSE,--,12.10,3.90,2,MASTER DANNY,--,32.60,6.60,PAYING
