Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:55,Ballarat,VR,VR,2,7,TATAMAGOUCHE,--,3.10,1.20,2,TOUCH OF REASONS,--,7.80,1.90,1,HEFNER,1st,4.00,1.40,8,AIRFARE,2nd,26.40,3.80,PAYING
13:03,Strathalbyn,AR,AR,2,4,MADAME ZARA,--,7.70,2.10,10,SHADOWS ABOVE,1st,2.50,1.10,9,MOLTO VIVACE,3rd,3.60,1.30,6,PRINCESS COSTA,2nd,5.50,1.70,PAYING
13:30,Ballarat,VR,VR,3,1,AURELIUS HERO,3rd,2.20,1.10,16,VENECIA,2nd,6.10,1.80,11,GIN LIZZIE,--,1638.30,1638.30,7,MERMELADA,--,7.30,2.10,PAYING
13:38,Strathalbyn,AR,AR,3,2,JUST KAPPY,1st,3.30,1.10,8,ROCKET COMMANDER,3rd,3.60,1.20,9,TEMPTING FAITH,--,1638.30,1638.30,1,ARTFUL CHARMER,--,42.00,5.90,PAYING
14:13,Strathalbyn,AR,AR,4,1,ONWARD,--,5.00,1.90,3,DUBAI,--,4.70,1.80,6,ONTHEROAD FOR GOLD,--,12.20,2.90,9,LUNAR QUEEN,2nd,9.70,2.40,PAYING
14:40,Ballarat,VR,VR,5,2,ZUPASONIC,--,10.90,2.10,8,JADE'S BOY,2nd,2.50,1.40,7,MISS SOFTHANDS,3rd,3.60,1.60,6,DOMESDAY WARRIOR,--,8.10,2.00,PAYING
14:48,Strathalbyn,AR,AR,5,8,LAND OF THE FREE,--,8.30,2.20,13,TREASURE PEACE,1st,8.60,2.40,9,SLIPPERY DIP,2nd,3.10,1.40,12,THE HEADMISTRESS,--,11.10,2.70,PAYING
15:20,Ballarat,VR,VR,6,9,LASHKAAL,--,25.70,5.50,4,ZARZING,--,13.70,3.40,5,KENTUCKY GIRL,--,13.20,3.20,3,PRINCESS HUSSEY,1st,4.90,1.60,PAYING
16:00,Ballarat,VR,VR,7,11,REMERGED,2nd,5.50,1.70,3,ZADON,1st,1.90,1.20,4,STELLARIZED,--,9.60,3.40,7,ZACHARY QUACK,--,16.00,3.10,PAYING
16:08,Strathalbyn,AR,AR,7,3,JACKS JOURNEY,--,9.00,2.50,5,CHICKAMAUGA,--,10.20,2.90,10,MAGICAL TYCOON,2nd,8.00,2.00,4,SHEEZ ON TOP,1st,2.20,1.10,PAYING
