Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:13,Goulburn,NR,NR,1,4,STRATEGIC FLIGHT,2nd,2.50,1.70,1,RUSH TO JUDGEMENT,1st,2.90,1.90,2,MAI TAI LADY,--,6.60,2.10,3,YUMANI,--,7.90,3.10,PAYING
12:20,Moe,VR,VR,1,5,METEOR'S MAN,--,2.80,1.90,2,THE ONCELER,2nd,3.80,1.90,9,SYMPHONY IN TIME,--,7.50,3.30,4,FIGLIO,--,7.40,2.80,PAYING
12:25,Kangaroo Island,AR,AR,1,7,ARWA,1st,2.60,1.50,8,SHOW SET,--,5.00,2.20,3,SWINGITLIKESAYERS,2nd,4.90,2.30,6,NOTORIOUS PRINCESS,--,15.70,7.40,PAYING
12:30,Pt Macquarie,CR,CR,1,3,PACIFIC REIGN,2nd,2.70,1.60,2,LIGHTNING STRIKER,1st,1.60,1.00,4,BEST DRESSED LADY,--,8.20,3.10,5,DANCER'S SHADOW,--,35.70,4.60,PAYING
12:48,Goulburn,NR,NR,2,4,DANE RUBY,--,3.80,1.70,1,LAHINCH,--,3.90,2.60,3,CROSSBITE,--,10.60,5.10,6,BELLIGERENT,--,4.40,2.40,PAYING
13:00,Kangaroo Island,AR,AR,2,8,PIERREMONT MAGIC,--,5.50,1.40,10,LETHAL LILY,--,2.70,1.20,5,BENET,2nd,4.20,1.70,4,ALL THE TIME,--,12.30,3.70,PAYING
13:05,Pt Macquarie,CR,CR,2,5,SIXTY PACES,1st,2.00,1.20,4,BINESI,--,9.00,2.50,2,DON'T GET ME RONG,--,8.30,1.90,6,PURE ROCK,3rd,11.20,3.10,PAYING
13:13,Ipswich,BR,BR,1,5,BLESSINGS,1st,2.50,1.30,8,HOW SWEET,--,11.60,3.10,7,MAKA'S BLU GIRL,--,10.00,2.60,10,DEAR HILLARY,3rd,19.30,3.80,PAYING
13:23,Goulburn,NR,NR,3,1,DIRECTIVE,2nd,2.90,1.20,5,ONEMOREGYPSY,1st,2.80,1.20,6,ADMISSION,3rd,4.50,1.40,3,THEWAYWEARE,--,21.90,4.20,PAYING
13:48,Ipswich,BR,BR,2,1,BENTLES,1st,4.90,1.80,2,HARNILIAM,2nd,4.30,1.40,4,SIR ALBERT,3rd,3.80,1.30,8,GREY NOT BLACK,--,3.70,1.50,PAYING
