Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:35,Benalla,VR,VR,1,8,TRANSCENDRE,--,1.90,1.20,2,BEDASTDONA,3rd,16.60,3.70,1,APPLAUD ME,--,19.10,3.80,11,FAIR ENOUGH,--,26.90,4.20,PAYING
12:47,Grafton,CR,CR,1,12,PLENTY OF CASH,3rd,2.20,1.30,2,NASCOSTO,--,6.00,2.10,16,TAHNEE'S RAIN,--,48.20,9.70,14,STOP THE FIGHT,2nd,7.30,2.00,PAYING
12:57,Bathurst,NR,NR,1,1,FIRST ALLIANCE,--,2.10,1.20,7,MORE THAN ALRIGHT,--,23.90,5.30,2,LINDWALL,--,2.30,1.90,6,HEY GOOD LOOKING,1st,18.40,4.50,PAYING
13:10,Benalla,VR,VR,2,12,LACERTA,--,3.90,1.50,4,FIGLIO,2nd,8.60,1.70,8,TEN GOALS,1st,2.40,1.20,16,MALIBU,--,38.80,6.40,PAYING
13:32,Bathurst,NR,NR,2,6,SPINNING DAWN,1st,2.50,1.30,8,HOFFA EXPRESS,2nd,20.10,4.10,10,PETULANCE,--,5.60,2.10,7,DUNGANNON,--,8.70,2.20,PAYING
13:45,Benalla,VR,VR,3,10,IKURA,--,10.20,2.30,4,ROBBO THE BOLD,--,23.00,4.40,8,DALEHILL,--,11.40,4.00,12,MADE TO FLY,--,12.70,2.80,PAYING
13:57,Grafton,CR,CR,3,5,STRADA HILL,--,4.00,1.70,2,WUZETIAN,1st,2.70,1.90,4,MANYANA MISS,--,5.80,2.90,9,GIZMO,--,5.70,3.00,PAYING
14:07,Bathurst,NR,NR,3,12,ROYAL CARGO,1st,7.60,2.30,1,HOUSE OF NICOLE,--,1.90,1.10,8,BLAZE HEART,--,20.10,3.90,10,GOOGOL PI,--,15.80,3.90,PAYING
14:32,Grafton,CR,CR,4,3,ARABIAN KING,--,1.90,1.60,6,GRAND FEELING,2nd,7.50,4.20,5,SOFIN,--,15.50,5.30,7,EBONY REIN,--,9.40,3.40,PAYING
14:42,Bathurst,NR,NR,4,3,ALL SIXES,--,7.20,1.80,6,CUMBERLAND RANGE,--,4.40,1.80,9,STEVE'S GOLD,--,35.50,3.30,8,CHAMPAWI,--,11.00,2.30,PAYING
