Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
10:55,Gawler,AR,AR,1,5,ASTRO DAMUS,2nd,13.20,4.40,2,BORISTAR,--,3.10,1.10,3,JIMANDO,1st,1.40,1.10,6,SLIPPERY NINJA,--,31.20,6.20,PAYING
11:55,Flemington,MR,MR,1,1,RAGAZZO DEL CORSA,--,6.20,1.90,7,JAMEKA,--,3.90,1.50,2,BROOKLYN,--,6.80,2.30,6,TAKE PRIDE,3rd,5.70,2.00,PAYING
12:00,Gawler,AR,AR,3,10,WINNING ACCORD,--,18.80,4.10,3,CARO KANN,1st,4.60,1.80,2,BIG WAVE,--,20.10,4.10,4,KARLOVASI,3rd,4.50,1.80,PAYING
12:05,Rosehill,SR,SR,1,3,TAHITIAN BLACK,2nd,6.80,2.10,4,INSIDE JOB,--,3.80,1.50,6,KRISTY LEE,--,10.60,2.80,1,HURRARA,--,16.50,3.50,PAYING
12:10,Wodonga,VR,VR,1,3,HAYFIELD ROAD,--,15.60,2.30,11,KANPAI,3rd,1.50,1.20,1,CLEVER COSTA,--,11.20,2.00,7,CLASSY SPIN,2nd,14.50,2.40,PAYING
12:20,Gosford,NR,NR,1,7,SOCIETY QUEEN,--,3.00,1.40,5,PAIGE 'N' PARIS,1st,6.80,2.80,6,QUINT AUSTRALIS,--,6.50,3.50,4,NO MORE DRINKS,2nd,4.60,2.30,PAYING
12:35,Gawler,AR,AR,4,6,SYZYGY BLOSSOM,--,3.70,1.50,5,SHISO,3rd,9.00,2.60,8,HURRICANE SONNY,--,31.90,5.60,1,NORTH BEACH,--,18.80,4.00,PAYING
12:45,Rosehill,SR,SR,2,4,ORUJO,--,7.20,2.10,3,BULLPIT,2nd,12.30,3.10,12,WILD 'N' FAMOUS,--,7.70,2.50,10,STATTON,--,34.00,6.70,PAYING
12:50,Wodonga,VR,VR,2,5,AUNTY ELSIE,2nd,8.30,2.70,7,MAGIC BABE NING,--,11.30,3.40,1,BAD OBSESSION,1st,9.40,2.90,3,WISENHEIMER,3rd,2.90,1.40,PAYING
13:07,Flemington,MR,MR,3,2,WAWAIL,3rd,2.00,1.20,8,INDULGE,--,43.70,6.00,1,SET SQUARE,2nd,9.90,2.50,9,MISS ADELE,--,23.20,5.10,PAYING
