Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
10:58,Gold Coast,QR,QR,1,1,JAM TOAST,1st,4.20,1.80,7,BIAGIOTTI,--,11.60,3.10,5,MAJOR CONSUL,--,8.00,2.40,8,SUGAR HIT,3rd,3.80,2.10,PAYING
11:30,Randwick,SR,SR,1,2,THE BARRISTER,1st,6.20,2.00,1,CLASH OF CLANS,--,3.70,1.50,3,RHODE ASSASSIN,--,5.80,2.00,4,EOLANDE,--,6.80,2.00,PAYING
11:35,Gold Coast,QR,QR,2,8,WHATEVER MISS,2nd,3.40,1.10,6,WICKED SNIPPETS,--,1638.30,1638.30,5,ALL THE CREDIT,3rd,30.30,4.40,11,SHORELINE,--,30.10,5.20,PAYING
11:42,Doomben,BR,BR,1,1,REDSSON,2nd,2.10,1.30,7,SECRET SAGA,1st,3.30,1.30,10,MILITARY MISS,--,12.20,2.30,2,HOT SNIPPETY,--,12.90,2.80,PAYING
12:10,Randwick,SR,SR,2,3,FEDERAL,1st,2.70,1.60,6,SADLER'S LAKE,--,4.20,2.40,2,YGRITTE,--,4.10,2.10,5,REDOUTABLE HEART,--,9.50,3.70,PAYING
12:13,Bendigo,VR,VR,1,5,TRUCULENT,3rd,5.20,2.10,9,NEW SUMMER NIGHT,--,2.80,1.30,7,FLORIDA ROAD,--,34.90,5.40,4,THUNDER GUN,--,17.60,3.20,PAYING
12:17,Doomben,BR,BR,2,8,BANDA SPICE,--,4.70,1.80,11,STRONG WILL,--,12.10,2.80,4,MEET GEORGE JETSON,--,4.40,1.90,7,ARROGANT BOY,--,4.40,1.70,PAYING
12:29,Casino,CR,CR,1,1,CARRY TO GOLD,1st,2.20,1.00,6,LITTLE DOC,--,7.30,2.40,4,NOAH'S SECRET,3rd,4.30,1.50,2,HONOLUA BAY,--,14.20,4.60,PAYING
12:33,Toowoomba,ER,ER,1,2,FAIR RULER,1st,1.70,1.20,6,KODAJET,--,11.70,2.60,5,BURJ AL,--,5.00,2.50,7,OVER THE VENTURE,2nd,9.60,3.70,PAYING
13:08,Toowoomba,ER,ER,2,2,ISLAND EMPIRE,--,3.40,1.50,8,HEAVENLY GLASS,1st,9.50,2.40,1,BAY RAIDER,2nd,3.00,1.20,7,SHIBA SAKURA,3rd,7.50,2.00,PAYING
