Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
10:55,Gold Coast,QR,QR,2,13,STAR OF NIGHT,2nd,2.10,1.30,14,SUGAR HIT,--,9.60,2.60,3,EMPHASIS,3rd,16.10,3.60,12,RED CHANDELIER,--,24.00,5.10,PAYING
11:00,Rosehill,SR,SR,1,11,LYCIA,2nd,10.30,2.70,6,LOCK THE DOORS,--,17.10,4.20,3,STRAVIGO,--,3.40,1.60,2,ENCOSTA LINE,--,12.00,3.10,PAYING
11:57,Kembla Grange,NR,NR,1,1,EKKLESTONE,2nd,1.10,1.00,2,EXMAN,--,12.90,2.60,7,MISS CATBIRD,--,37.80,4.50,3,HEROIC ROCK,--,35.40,3.80,PAYING
12:10,Rosehill,SR,SR,3,7,MR MANHATTAN,--,4.80,2.40,9,BERRY DELICIOUS,3rd,7.50,2.70,2,GOOD PROJECT,2nd,13.20,5.40,8,TREE OF JESSE,--,2.60,1.60,PAYING
12:21,Kembla Grange,NR,NR,2,7,BEYOND ALL,--,8.70,1.80,8,JUST LIKE STRATUM,2nd,3.10,1.60,4,HOT MUSTARD,--,40.60,8.70,9,KNOW HOW,1st,4.30,1.50,PAYING
12:30,Morphettville,AR,AR,1,10,MUBAKKIR,1st,3.10,1.40,2,ALCOHOL,2nd,8.20,2.00,5,LIGHT IT UP,--,5.60,1.90,8,UNDERESTIMATION,3rd,5.20,2.00,PAYING
12:40,Gold Coast,QR,QR,5,13,STELLENBOSCH LOVE,--,22.00,4.50,4,DANCING WARRIOR,--,4.50,1.60,1,CARTON,--,5.70,2.00,8,LAND OFFICE,2nd,12.10,3.00,PAYING
12:45,Rosehill,SR,SR,4,2,EARNEST ERNEST,3rd,7.90,2.00,5,RELIGIFY,--,4.20,1.90,3,ALBERTO MAGIC,1st,3.40,1.50,6,MAXIMILIAN,--,11.90,3.00,PAYING
12:52,Doomben,BR,BR,3,11,TRAVESTON GIRL,3rd,2.60,1.20,2,SHE'S CLEAN,--,12.50,3.20,12,SARISARA,--,28.60,5.20,1,I'VE GOT THE LOOKS,1st,4.90,1.60,PAYING
12:56,Kembla Grange,NR,NR,3,10,SUMMER SURF,--,16.80,3.90,1,DANE SLUGGER,1st,2.50,1.20,4,JOYFUL PASSION,--,4.70,1.90,3,DYLAN'S ROMANCE,--,35.60,9.00,PAYING
