Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:00,Hawkesbury,NR,NR,1,2,MARTINE,--,5.80,2.60,3,ROMAN WARRIOR,2nd,7.60,3.20,4,LIPSTICK LADY,--,6.80,3.50,1,MANHATTAN ISLAND,1st,2.50,1.30,PAYING
12:36,Hawkesbury,NR,NR,2,7,ISABELLE ROSE,--,12.20,3.10,2,BACK IN THE GAME,2nd,7.20,3.30,6,TEARS IN HEAVEN,1st,9.00,3.80,1,SHEER STYLE,--,3.50,2.20,PAYING
13:03,Rockhampton,QR,QR,1,3,SUPPOSING,--,2.20,1.80,6,SPIRIT BEAT,2nd,4.50,1.10,4,MAUGHAN,1st,4.60,2.50,2,CHERISHTHETHOUGHT,--,11.40,6.90,PAYING
13:12,Hawkesbury,NR,NR,3,5,SPIRIT FOREVER,--,10.60,2.30,2,KHRESHCHATYK,1st,1.90,1.00,10,TYPICAL WOMAN,--,8.60,2.00,9,MISS DELIMA,2nd,13.90,3.30,PAYING
13:39,Rockhampton,QR,QR,2,1,WAR NOISE,2nd,2.70,1.40,3,FONDUE,--,5.30,1.80,9,BREATH OF TERA,--,12.60,3.10,2,FASTNET STORM,--,5.10,1.60,PAYING
13:48,Hawkesbury,NR,NR,4,3,MASTER MONDO,1st,3.80,2.30,2,BOMBER BROWN,--,3.60,2.00,4,SIGISMUND,2nd,7.40,3.20,7,FULL REVS,--,9.70,3.80,PAYING
14:15,Rockhampton,QR,QR,3,2,STIRLING GIRL,1st,1.80,1.20,3,THE GIRLS IN PARIS,2nd,7.60,2.10,1,CRAIGLEA ZIP,3rd,3.60,1.20,5,PRINCESS RHYTHM,--,13.20,2.10,PAYING
14:55,Rockhampton,QR,QR,4,2,CRAIGLEA BLITZ,--,2.50,1.00,1,DUKE OF EIGHT,3rd,3.20,1.50,3,THE LAD'S MY DAD,1st,5.40,1.90,5,COUNTER MEAL,--,13.40,2.70,PAYING
15:35,Rockhampton,QR,QR,5,6,JUST CALL ME LOUIE,--,5.70,1.50,4,QUICK ASSAULT,--,13.40,2.40,1,EXECUTED,1st,1.80,1.20,8,BEST HURRAH,--,52.40,7.00,PAYING
16:15,Rockhampton,QR,QR,6,3,MCCONACHY,2nd,4.80,1.60,7,AQUATORIAL,--,7.70,2.20,2,MINTARO,--,3.20,1.60,8,IMBOSTERIA,3rd,5.80,2.10,PAYING
