Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:20,Ballarat,VR,VR,1,6,HAYBAH,1st,3.80,1.50,9,MIRA'S REWARD,--,17.70,3.90,10,QUEEN OF WANDS,2nd,26.60,5.70,1,BADAWIYA,3rd,9.80,2.80,PAYING
12:27,Canberra,CR,CR,1,3,DIALECT,2nd,3.70,1.70,4,FELL SWOOP,1st,1.50,1.00,1,GRAND ROUGE,--,13.10,3.40,5,HEADS OF STATE,--,17.90,5.40,PAYING
12:40,Pt Macquarie,NR,NR,1,4,MICKEY CAN DO,2nd,9.80,2.10,1,BIEN COUPEZ,--,1.90,1.10,2,BURGUNDY JACK,--,20.50,3.40,8,EXPLICIT MATERIAL,--,60.10,11.60,PAYING
12:47,Penola,AR,AR,1,5,SCARBELLY BUTCH,3rd,1.90,1.20,3,DERONIMO,1st,5.70,1.80,6,VONCONI,2nd,8.90,2.10,9,DOOMSDAY PREPPER,--,8.30,1.70,PAYING
12:55,Ballarat,VR,VR,2,3,WITH ANGEL WINGS,--,8.90,2.60,1,LILLY THE FILLY,3rd,13.00,3.50,7,SUNNY BLU SKY,1st,9.60,2.90,2,MADAM DE POMPADOUR,--,14.50,2.90,PAYING
13:02,Canberra,CR,CR,2,6,LUXURY,1st,1.70,1.50,5,CHEERING,--,4.90,1.70,7,SHADOW AFFAIR,2nd,4.90,2.30,2,MINISTERIAL,--,17.90,4.10,PAYING
13:06,Townsville,QR,QR,1,3,CRAIGLEA ZIP,--,2.60,1.50,2,CRAIGLEA WANDOO,1st,2.90,1.70,1,CRAIGLEA JABIRU,2nd,3.30,1.70,7,CRAIGLEA RUSH,--,22.50,6.20,PAYING
13:15,Pt Macquarie,NR,NR,2,1,REGENTS PARK,3rd,4.20,1.30,2,PARONELLA,1st,1.60,1.10,4,AMAZING MOSS,--,13.40,2.70,8,GLENTHORNE BORN,--,32.40,3.60,PAYING
13:30,Ballarat,VR,VR,3,8,AUSTRINUS,--,15.00,3.00,9,SAFETY PEG,1st,3.70,1.60,7,AIRFARE,--,22.20,6.20,3,SAIL THE STARS,2nd,4.60,1.40,PAYING
13:37,Canberra,CR,CR,3,1,SEE IT MY WAY,2nd,3.40,2.10,6,LIBERTY CHARGING,--,3.20,1.90,5,HONEYKNUCKLE ROSE,--,3.70,1.60,7,SHE'S BELLEISTIC,1st,7.60,2.90,PAYING
