Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:38,Murwillumbah,CR,CR,1,1,RAID THE JEWELS,1st,2.70,1.70,3,OLJA,--,1.90,1.20,4,MARLAHN,2nd,17.70,4.70,6,TAHNEE'S RAIN,--,24.90,5.90,PAYING
13:13,Murwillumbah,CR,CR,2,1,CHEPSTOW,--,5.10,3.00,6,PROMISES,--,12.80,4.00,2,CUBAN SONG,--,2.20,1.30,7,ROSES FOR CHLOE,2nd,9.10,3.90,PAYING
13:25,Newcastle,NR,NR,2,3,STRADAZZLE,2nd,3.70,1.50,9,ROCKING HORSE,3rd,4.80,1.50,7,KIPUKA,--,9.20,2.10,10,SANDY WATERS,--,9.90,2.40,PAYING
14:00,Newcastle,NR,NR,3,6,ANTICLIMAX,1st,3.50,2.00,5,TORQUAY,--,3.40,1.60,8,LONHRO'S SPIRIT,--,5.40,2.70,4,LEAP OF LEGEND,2nd,6.70,2.70,PAYING
14:23,Murwillumbah,CR,CR,4,9,CLOUDS OVER KALBAR,--,8.80,1.60,8,LEGENDARY LUKE,2nd,5.00,1.40,7,BUCKIN THE BLUES,1st,1.70,1.20,11,TWITTERBUG,--,51.90,8.20,PAYING
14:35,Newcastle,NR,NR,4,8,ANCHOR CHAIN,--,10.90,4.70,2,HE'S A GIVEN,1st,4.70,2.10,4,APACHE LAD,--,5.20,2.20,1,BIG CLIPPER,--,3.00,1.70,PAYING
14:58,Murwillumbah,CR,CR,5,12,BIAGIOTTI,2nd,5.50,2.10,4,SLUGSBROTHERTURBO,--,3.90,1.70,10,NYANDA CROSSING,--,31.90,6.90,6,CHANGLY,--,37.80,7.10,PAYING
15:10,Newcastle,NR,NR,5,1,NAPOLEON,2nd,5.10,2.30,8,SOUTHERN DELIGHT,--,6.70,2.60,3,ANTHONY'S BEST,--,14.20,5.00,2,SPUD O'REILLY,--,8.80,3.70,PAYING
15:35,Murwillumbah,CR,CR,6,9,PLUGGER,--,3.60,1.20,8,HOME TO THE BRIDE,--,1638.30,1638.30,5,HARD TICKER,2nd,2.40,1.40,3,ACHIEVEMENTS,--,11.90,2.70,PAYING
16:15,Murwillumbah,CR,CR,7,3,SHADY EX,--,3.60,2.00,7,DREAM SPEED,1st,5.70,3.30,6,DINKY DESTINY,--,7.30,2.90,8,OLIVE COM,2nd,2.40,1.30,PAYING
