Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:12,Doomben,BR,BR,1,14,COUNTER MEAL,--,14.60,3.20,1,FAIR RULER,--,4.80,1.90,7,SYN CITY,--,2.40,1.10,6,TURN UP THE VOLUME,--,14.80,3.30,PAYING
12:35,Randwick,SR,SR,1,6,PRIVATE SECRETARY,--,2.00,1.30,13,GRANDE PUNTO,--,10.40,2.50,8,DUBLIN LASS,1st,11.50,2.90,3,MAMWAAZEL,--,37.60,7.40,PAYING
12:51,Kembla Grange,NR,NR,2,1,CRIMSON GOD,--,2.20,1.10,7,CROSS COURT,3rd,4.90,1.70,11,IRONHEART,2nd,14.80,3.50,4,TAXCRUSHER,--,13.60,3.10,PAYING
12:55,Caulfield,MR,MR,3,9,PATHWAYS,--,9.80,2.70,3,SINO EAGLE,--,7.20,2.40,7,BRAVE JOURNEY,--,11.30,3.10,1,MISSY LONGSTOCKING,--,12.80,3.90,PAYING
13:02,Morphettville,AR,AR,1,3,FINE APPROACH,1st,2.30,1.30,4,ARROGANT CAT,--,10.80,2.40,8,SHELBY APPLES,--,18.00,3.70,2,NATURAL DISASTER,3rd,6.00,2.10,PAYING
13:06,Sunshine Coast,QR,QR,1,8,LEGAL ASSISTANT,3rd,2.70,1.40,7,EXCEED WITH SPEED,--,6.50,2.00,6,EMERGE,--,4.90,1.70,4,SUPERIOR DRAGON,--,5.50,1.80,PAYING
13:26,Kembla Grange,NR,NR,3,7,ROSE OF MAN,--,4.00,1.50,2,COMBATANT,2nd,5.30,1.70,1,WEONA GLADIATOR,--,3.70,1.80,3,ANANTHA,1st,10.20,2.90,PAYING
13:33,Goulburn,CR,CR,1,2,SUAVE HERO,--,4.20,2.60,1,STAKE KNIFE,1st,4.60,2.40,4,CLEVER BUTTONS,2nd,2.20,1.40,6,INNER CLINCH,--,12.00,3.80,PAYING
13:37,Morphettville,AR,AR,2,10,SAGABELLA,--,5.60,1.90,4,TOM'S LUCK,3rd,5.40,1.90,1,LAST DAY,1st,3.00,1.30,8,ANNANDALE LASS,--,10.80,2.80,PAYING
13:45,Randwick,SR,SR,3,8,MATILIJA,--,5.40,1.90,3,PEEPING,--,3.50,1.70,7,SUPARA,--,7.60,2.50,9,ANYAAS,2nd,18.50,4.30,PAYING
