Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:30,Taree,NR,NR,1,9,NO MORE DRINKS,--,1.60,1.10,3,WORLD OF PAIN,1st,8.40,2.10,6,DREAM TO DANCE,3rd,9.90,1.70,5,DREAM PIPER,--,33.90,6.20,PAYING
11:50,Tatura,VR,VR,1,3,NEVER TEMPTED,1st,7.50,2.10,5,INDELO,--,3.80,1.30,4,BEAU GARCON,--,3.30,1.70,2,CROWN HALO,--,4.60,1.90,PAYING
12:20,Tatura,VR,VR,2,6,COMMANDING LAD,3rd,5.70,1.70,1,BENTLEY TYCOON,--,16.60,2.80,5,BARELY A GRIN,1st,2.10,1.40,8,STRADA DELLA MODA,--,14.40,3.50,PAYING
12:40,Taree,NR,NR,3,5,SMARTY PANTS,1st,2.40,1.30,11,AIM FOR GLORY,3rd,9.00,2.80,10,STOURHEAD,2nd,6.40,1.90,3,PLAIN 'N' SIMPLE,--,12.10,2.60,PAYING
13:30,Tatura,VR,VR,4,1,THE FLYING DOORMAT,--,2.20,1.30,5,FAIR ENOUGH,--,21.30,4.50,2,UNCLE JED,--,8.80,2.20,10,SUNDAY CIDER,--,29.80,4.60,PAYING
13:50,Taree,NR,NR,5,1,ALPINE DRAGON,2nd,4.50,1.70,4,PURE ROCK,--,3.10,1.60,5,POET'S TRICK,--,7.00,2.30,3,NOT DOUBTFUL,--,8.90,2.10,PAYING
14:05,Tatura,VR,VR,5,7,AUNTY ELSIE,1st,6.70,1.90,9,FRONT PEW,--,6.10,2.10,2,ATUNNAH COURAGE,--,5.20,1.70,1,KAPTAINE,2nd,4.30,1.70,PAYING
14:40,Tatura,VR,VR,6,10,BENET,--,21.50,4.40,1,ABBREVIATE,2nd,2.40,1.30,7,FRISKY CRUISER,3rd,3.30,1.40,6,SLEW LEFT,--,13.40,2.80,PAYING
15:20,Tatura,VR,VR,7,3,GENERAL JAY DEE,--,4.90,1.70,8,SULTANA,--,7.70,2.40,1,REIN IN THE TIGER,1st,4.70,1.70,6,I'M AN OUTOFTOWNER,3rd,3.80,1.40,PAYING
15:40,Taree,NR,NR,8,3,SPRITE ZAH,--,5.80,2.00,11,WINARVI,--,9.00,2.90,1,HARD MARKER,3rd,9.30,2.80,4,SHAZZA'S BUBBLES,--,2.80,1.40,PAYING
