Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:45,Bathurst,NR,NR,1,4,THORSBORNE,1st,1.50,1.20,5,MAKE AMENDS,--,4.90,2.10,8,RELATIVE CHAOS,2nd,8.80,2.70,6,FLYNN'S FLYER,--,26.40,7.60,PAYING
12:00,Sale,VR,VR,1,4,REX CELERITATE,3rd,2.20,1.00,10,SPUN HARD,--,8.90,2.40,1,OLSZANSKI,--,24.40,4.30,3,GAME UP HARDY,--,27.90,4.50,PAYING
12:05,Armidale,CR,CR,1,6,SOUTHERN ORDERS,1st,1.80,1.10,5,INSISTENT,--,5.10,1.50,9,KYLAMI,--,7.00,2.30,7,AIMALAC BOBBY,3rd,9.20,2.20,PAYING
12:10,Balaklava,AR,AR,1,3,SPIRITED MATCH,--,3.00,1.80,2,JEST FOR THE ROAD,1st,2.70,1.30,6,PARTING SHOT,--,4.60,2.70,5,MYORA,2nd,5.20,1.90,PAYING
12:15,Benalla,ZR,ZR,1,6,BEL DANCER,--,4.40,1.90,8,MY MICHELLE,--,2.30,2.00,7,MOHINI,--,8.60,2.40,2,UNCLE RALPH,--,34.40,10.50,PAYING
12:20,Mackay,QR,QR,1,5,RIGHT OR ROME,--,4.70,2.40,3,KAYAN,--,7.70,2.30,2,NEVETUS,--,6.30,2.20,1,CHARCOAL MELODY,1st,1.60,1.30,PAYING
12:25,Bathurst,NR,NR,2,1,BECAUSE WE ALL CAN,1st,2.80,2.10,2,PERFECT CADENCE,--,5.30,2.20,3,DEVIL IN A DRESS,2nd,3.00,1.50,8,UP THERE ELECTRA,--,7.30,2.60,PAYING
12:30,Sunshine Coast,BR,BR,1,4,SAYS ME,--,18.20,4.50,2,FAVOURED GRACE,1st,4.60,1.70,6,ULTRA EGO,--,12.50,3.20,1,ABBEY DAZZLER,--,39.70,7.20,PAYING
12:35,Sale,VR,VR,2,10,VENECIA,1st,3.90,1.60,7,DOWN IN MAYO,--,5.50,2.20,6,MACQUARIE MAGIC,3rd,5.90,1.80,1,ALTO LAGO,--,8.90,2.70,PAYING
12:40,Armidale,CR,CR,2,7,SEEKTOWIN,--,6.60,1.80,2,QUIZ MASTER,--,8.90,2.00,3,SEASIDE TIGER,3rd,26.80,4.50,8,WANTABETHEONE,1st,2.90,1.40,PAYING
