Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:23,Parkes,CR,CR,1,12,HENNY'S HARMONY,2nd,12.40,2.30,5,LEPA BRENA,1st,2.70,1.60,3,DAPPERIZED,--,23.50,6.00,1,STRADA PRINCE,--,10.90,3.10,PAYING
12:27,Kilmore,ZR,ZR,1,8,MISS COOPER,--,3.00,1.70,6,CULLEMMY'S DIAMOND,--,4.20,1.80,9,STREET PRIDE,2nd,4.80,3.20,2,FORGIVE ME,--,10.10,6.10,PAYING
12:32,Kilcoy,QR,QR,1,8,OTOSHI,--,14.80,3.20,5,DRAGON STREET,1st,2.20,1.30,10,JEPTOO,3rd,20.60,4.00,4,TYCOON ANNIE,--,15.40,2.40,PAYING
12:41,Taree,NR,NR,1,1,SURFIN' SAFARI,1st,2.40,1.20,3,COSPY,--,16.70,3.40,2,LIGHT ON ICE,--,1.60,1.30,5,SHIVALOREM,--,26.10,5.20,PAYING
12:50,Pakenham,VR,VR,2,9,LITTLE NIC,--,6.60,2.10,12,QUEEN OF THE NILE,2nd,4.70,1.70,7,GIRLS AWAY,3rd,8.50,2.70,4,ELECTRIC CHARGE,1st,13.40,4.20,PAYING
12:59,Parkes,CR,CR,2,3,CRIES OF JOY,2nd,1.40,1.20,10,BINDON,3rd,29.20,4.00,4,LUCKY CASH,--,10.30,2.30,11,CORTINA BLUE,--,21.80,3.30,PAYING
13:03,Kilmore,ZR,ZR,2,6,MY CAT MR SOCKS,2nd,2.30,1.10,9,TITANICCA,--,4.50,1.50,3,LETI SINE,3rd,4.90,1.60,4,GOD'S WITNESS,--,23.90,4.00,PAYING
13:08,Kilcoy,QR,QR,2,3,ROTHBURY,1st,2.30,1.40,14,REVERSE LOGIC,3rd,10.70,2.40,8,FIRE ROSE,--,26.00,4.60,7,CLARAGH,--,8.00,2.20,PAYING
13:17,Taree,NR,NR,2,4,KOOROC,1st,1.90,1.10,1,AKAMIN,3rd,6.10,1.50,11,TIVERTON,--,26.50,3.90,7,CASUAL LOOK,--,31.70,5.00,PAYING
13:21,Gawler,AR,AR,2,7,LUNCH BREAK,--,30.20,3.70,2,GALAXY GAZER,--,5.60,1.90,5,SIR CHARLESTON,1st,3.40,1.30,4,MAIL IT IN,2nd,20.70,3.50,PAYING
