Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:18,Wyong,NR,NR,1,1,ARAVALLI,--,2.40,1.40,8,STAR SHAFT,2nd,7.50,2.10,5,NORTHERN FLASH,--,15.10,4.60,4,LASSZOU,--,43.10,9.50,PAYING
12:27,Sunshine Coast,BR,BR,1,7,JERRYVIL,2nd,9.10,2.40,10,EMERGE,--,3.30,1.30,11,SCRAP COPPER,1st,2.40,1.20,9,AMUSEMENT,--,32.90,6.90,PAYING
12:54,Wyong,NR,NR,2,5,ENDS IN TEARS,1st,3.80,1.70,1,ROSE BAY,--,19.20,3.50,9,ROQUESSA,--,4.30,1.60,8,MING,--,6.10,2.00,PAYING
13:03,Sunshine Coast,BR,BR,2,4,FEDSON,3rd,10.90,3.00,3,OUR PLAYDOUGH,1st,28.20,7.00,2,AMAZING MR HUGHES,--,5.20,1.70,5,HE'S DIFFERENT,--,9.50,2.70,PAYING
13:07,Kangaroo Island,AR,AR,2,9,CUELLEN,--,9.10,2.50,2,PROUD EAGLE,1st,1.30,1.20,4,WHITE JADE,--,7.90,2.60,7,NOTORIOUS PRINCESS,--,30.90,8.90,PAYING
13:17,Orange,CR,CR,3,4,SPIRIT OF KINLOCH,--,3.90,1.60,7,ITALIAN QUEEN,2nd,6.80,1.90,2,GRASS CUTTER,--,8.90,2.50,3,KINDLING,1st,4.90,1.90,PAYING
13:30,Wyong,NR,NR,3,4,ISORICH,1st,3.40,1.80,2,HOT PISTOL,2nd,4.20,2.30,5,KING'S TARIFF,--,9.80,4.90,6,LUCKY NEWS,--,6.10,1.50,PAYING
13:39,Sunshine Coast,BR,BR,3,7,FLINDERS DRAGON,--,5.70,1.60,6,BURMESE RUBY,--,5.40,1.80,2,FIRE PLACE,--,2.90,1.50,13,I AM BRUSE,3rd,27.00,5.00,PAYING
13:43,Kangaroo Island,AR,AR,3,6,SLIDE OF HAND,--,13.40,3.40,1,KANGAROO JACK,3rd,6.00,1.70,5,SAMZERO,--,2.20,1.40,11,DON'T CALL ME MISS,--,43.70,7.20,PAYING
13:53,Orange,CR,CR,4,6,SMART ATTIRE,--,4.70,1.50,1,CARDIFF PRINCE,--,6.70,2.00,5,DAWSON'S WAR,1st,3.30,1.60,3,SACRED DREAM,--,11.40,3.20,PAYING
