Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:15,Warrnambool,VR,VR,1,7,LIBECCIO,2nd,4.80,1.50,10,EUREKA LAD,--,13.10,3.70,8,SOGNO D'ORO,--,6.70,2.40,13,MISTER MIYAGI,--,18.30,2.80,PAYING
12:42,Gosford,NR,NR,2,3,DANETAT,--,5.00,2.50,1,BARNEY RUBBLE,1st,2.40,1.60,5,QUINT AUSTRALIS,--,5.20,2.00,6,ZADOK THE PRIEST,--,11.90,3.50,PAYING
12:51,Rockhampton,QR,QR,1,1,WAR NOISE,--,5.50,1.60,3,OH YEAH,--,27.90,5.10,8,SCARLET JANE,--,9.80,2.60,4,SAMMY SPARROW,2nd,2.40,1.40,PAYING
13:17,Gosford,NR,NR,3,7,SLYDINI,1st,1.50,1.10,1,DUBALI,--,36.40,4.70,6,SET PIECE,3rd,8.00,2.10,4,PLEASE RESET,--,14.60,2.90,PAYING
13:43,Gawler,AR,AR,2,10,SOLID BULLET,1st,1.80,1.00,8,BELLA SPOSA,3rd,3.60,1.30,9,MEADOW'S JOURNEY,2nd,4.60,1.40,1,FREDERATION,--,24.20,3.40,PAYING
13:52,Gosford,NR,NR,4,4,FANCY A CRUISER,--,6.30,3.10,3,CHAMPAGNE REIN,1st,2.60,1.60,2,ELEVATES,--,3.30,1.80,1,CLARADINI,2nd,4.50,1.70,PAYING
14:01,Rockhampton,QR,QR,3,1,POWER TO EXCEED,3rd,15.20,3.20,3,GO DIGGER,--,5.50,2.00,7,COURT CLOWN,2nd,3.60,1.20,8,POUND ON TUBBY,--,13.00,3.30,PAYING
14:10,Warrnambool,VR,VR,6,4,CELERITAS,--,4.30,1.60,3,DOUBLE DEE,--,8.10,2.20,5,FIRST BLOOM,--,8.10,2.70,8,BELARUSKI,--,36.00,6.60,PAYING
14:27,Gosford,NR,NR,5,3,LASTTONO,--,4.60,3.10,7,TANITA,--,7.30,3.30,2,CENTRO SUPERIOR,2nd,4.30,2.50,4,MODESTY,1st,3.30,2.00,PAYING
14:36,Rockhampton,QR,QR,4,1,SMART PATROL,1st,8.40,4.10,5,VANCOUVER GOLD,--,35.40,8.20,7,MY BLING,--,4.30,2.20,3,PLUM BOB,--,17.40,4.10,PAYING
