Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:20,Bairnsdale,VR,VR,1,9,BERKELEY GARDENS,2nd,1.80,1.10,7,FLYTIR,3rd,12.50,3.00,10,CYMBID LAGO,--,19.90,3.30,8,PORTSEA,--,5.70,1.30,PAYING
12:40,Canberra,CR,CR,1,8,CHEERING,--,2.80,1.30,1,MONTE AINSLIE,--,9.80,2.50,6,MANATASSEE,--,7.10,2.20,2,SMOKE ALARM,--,26.10,4.70,PAYING
12:55,Bairnsdale,VR,VR,2,8,MONOMATAPA,--,8.80,2.30,6,MAGNYTE,--,4.50,1.80,2,MELOMANE,3rd,7.30,2.30,11,WELLILY,--,43.40,10.90,PAYING
13:15,Canberra,CR,CR,2,2,GLAD YOU CALLED,1st,6.10,3.10,1,VIA FACILE,--,3.90,2.50,5,CHASING CHARLIE,2nd,2.80,1.10,3,CHELSEA HOTEL,--,3.50,1.90,PAYING
13:30,Bairnsdale,VR,VR,3,2,FOR THE FALLEN,3rd,12.60,3.10,11,NO BITING,--,8.30,2.20,8,ANDRASSY,--,10.50,2.60,6,UNCLE KEITHY,2nd,2.80,1.80,PAYING
13:50,Canberra,CR,CR,3,3,BECAUSE WE ALL CAN,3rd,2.40,1.00,9,HERCEGOVKA,--,11.70,3.20,5,STICKY DANISH,--,9.40,2.40,4,SO LA TI,--,13.60,2.90,PAYING
14:40,Bairnsdale,VR,VR,5,15,EAT THE HOUSE DOWN,--,7.90,2.40,11,ULTIMATE DOOM,--,8.80,2.80,13,BALMODENA,--,12.50,2.70,4,EZYAZ OSCAR,--,11.80,2.80,PAYING
15:02,Canberra,CR,CR,5,11,STRATUM'S SIREN,1st,1.90,1.30,2,CHEROKEE WARRIOR,3rd,5.00,1.60,9,MAGIC ROSE,--,15.60,2.20,1,ANGUS ROCK,2nd,7.80,1.90,PAYING
15:18,Bairnsdale,VR,VR,6,2,CANNON MAN,2nd,10.00,3.00,7,MARTHICK,--,11.00,2.70,8,MISS PROCYON,3rd,3.10,1.60,1,JERSEY WHISTLER,--,5.00,1.80,PAYING
15:42,Canberra,CR,CR,6,1,SARONA DOWNS,--,11.20,2.50,6,NOT A HINT,--,2.70,1.30,5,PRINCE OF DESTINY,2nd,8.30,2.60,4,BETTER IDEA,--,9.20,2.80,PAYING
