Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:32,Tamworth,NR,NR,1,5,HAPPY SHOPPO,3rd,4.00,1.60,3,J'ALERTE,1st,24.00,4.40,2,CENTURY BOY,--,3.80,1.60,1,VISUAL IMAGE,--,3.40,1.40,PAYING
12:55,Kyneton,VR,VR,2,7,EBONY FLIGHT,3rd,6.90,2.10,1,DAZZLE'EM,--,10.50,2.70,6,ANDIAMO AVANTI,--,22.60,4.80,10,ONEDAYSOON,1st,4.60,1.60,PAYING
13:30,Kyneton,VR,VR,3,4,HOLLYWOOD STARLET,3rd,10.00,1.70,6,SHANGHAI SHUFFLE,--,1638.30,1638.30,8,MISS SAPPY,--,10.20,2.00,7,VERSACE ROSE,2nd,8.00,1.80,PAYING
13:42,Tamworth,NR,NR,3,11,GOOD JUDGE,--,6.80,2.60,1,ANGELS ROOST,3rd,5.10,1.30,12,RHYTHM OF CUBA,1st,6.60,2.10,8,DOMIDAY,--,28.60,6.60,PAYING
14:05,Kyneton,VR,VR,4,6,RIVER FLOWER,2nd,10.10,2.50,3,COOLAMON,--,6.10,1.70,2,PANTUO,--,3.00,1.40,7,SAFETY PEG,--,5.10,1.60,PAYING
14:17,Tamworth,NR,NR,4,3,LUNA LANG,--,7.30,2.20,5,LAMBORDINI,1st,3.40,1.30,6,PREEN QUEEN,--,4.40,1.70,7,BEACHED AS,--,7.30,2.00,PAYING
14:40,Kyneton,VR,VR,5,1,LACHIE'S A STAR,1st,4.70,1.80,5,TURKOGLU,--,8.30,2.80,9,OUR RUBISTAR,--,11.20,2.40,7,BALMODENA,--,5.80,1.50,PAYING
14:55,Tamworth,NR,NR,5,6,IDLE SHIVER,--,16.50,4.50,9,EXOTIC ART,3rd,5.50,1.90,5,WORLD SPINNING,--,14.40,4.20,4,URBAN KNIGHT,2nd,5.40,2.20,PAYING
15:35,Tamworth,NR,NR,6,6,JEDAK,3rd,11.50,3.40,11,UNIKIN,--,68.20,13.00,9,STRATAL,--,9.90,3.10,7,MINIMOS,--,11.30,2.90,PAYING
16:15,Tamworth,NR,NR,7,1,ACHANIZO,--,2.40,1.10,8,WINNING SNIP,--,5.10,1.60,9,ALBEMARLE,--,16.00,2.80,3,PLAYBOY PRINCE,2nd,6.10,1.90,PAYING
