Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:45,Mornington,VR,VR,1,4,JOHNHRO,1st,1.80,1.20,1,BROOKLYN BOY,--,13.00,3.10,2,DAN ZEPHYR,2nd,4.40,1.50,6,SYMPHONY IN TIME,--,10.50,1.70,PAYING
12:20,Mornington,VR,VR,2,9,SONADORA,--,8.60,1.80,3,EMERALD ICE,--,6.90,1.50,8,MISS REALIST,1st,19.20,4.30,4,ROYAL APPOINTMENT,3rd,1.90,1.00,PAYING
12:28,Wellington,CR,CR,1,3,RED DANASEUR,1st,5.10,1.80,11,STILL THE MAN,--,3.00,1.30,12,STIR IT UP,--,39.60,8.50,5,METUNG PENNY,--,3.40,1.50,PAYING
12:45,Dalby,QR,QR,2,1,ZIP TO THE MOON,1st,3.80,1.40,2,CUBAN FURY,--,4.20,1.90,3,SEQUASI,--,13.40,2.60,4,AS A HAWK,--,21.00,3.60,PAYING
12:55,Mornington,VR,VR,3,8,LETTER FROM PARIS,1st,2.60,1.10,12,TAYLAH'S SECRET,--,4.40,1.90,4,OKLAHOMA ROCKET,--,15.50,3.60,10,NAME AND SHAME,3rd,32.40,5.00,PAYING
13:03,Wellington,CR,CR,2,11,JULIE'S SUN,3rd,2.90,1.70,6,DON'T TEASE ME,1st,3.50,1.70,1,MURMANSK,2nd,12.10,2.20,3,SPECIAL RULES,--,56.10,9.10,PAYING
13:13,Gosford,NR,NR,1,2,ENDS IN TEARS,2nd,2.40,1.40,9,HIDDEN ATTRACTION,3rd,15.70,2.30,4,IN VINO VERITAS,--,19.80,2.70,1,ABSOLUTE EMPRESS,1st,3.00,1.60,PAYING
13:30,Mornington,VR,VR,4,9,PRETTY ALMAHER,--,1638.30,1638.30,4,ALYSIANA,2nd,2.40,1.50,1,KATIE'S PRINCESS,--,11.10,2.10,8,GOLD 'N' SPARKLE,3rd,10.80,2.10,PAYING
13:38,Wellington,CR,CR,3,9,SMART ATTIRE,1st,3.20,1.60,1,EXCITED LOVER,2nd,3.80,1.60,10,BLUEY'S BOLT,--,46.90,9.00,2,CARDIFF PRINCE,--,7.20,2.00,PAYING
13:48,Gosford,NR,NR,2,1,LAST CARD JOE,3rd,9.80,2.20,11,BARNEY RUBBLE,2nd,8.00,1.90,12,GUNBOAT BILLY,1st,36.10,5.40,2,NO MORE EMOTIONS,--,1.70,1.10,PAYING
