Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:35,Pt Lincoln,AR,AR,1,1,POINT DRUMMOND,--,2.00,1.10,3,BULK BILLING,2nd,3.60,1.80,4,TASSIE,--,4.30,1.70,6,REGAL VISION,--,13.60,5.40,PAYING
12:00,Geelong,VR,VR,1,6,MADE TO FLY,--,2.60,1.80,7,MISS MAGNIFIQUE,--,5.10,2.40,1,MISSIN' MOLLY,--,13.80,4.50,3,EASY GRAND,1st,3.00,1.60,PAYING
12:14,Pt Lincoln,AR,AR,2,9,ARWA,3rd,2.90,1.40,4,ACE OF SPADES,--,7.80,2.60,11,EXALTED FEATURES,--,24.00,4.80,3,READY AGAIN,--,7.40,2.00,PAYING
12:19,Sapphire Coast,CR,CR,1,5,MISS RIHANNA,3rd,10.40,2.30,2,INHERIT THE WIND,--,21.60,3.30,3,SMOKE ALARM,1st,7.50,1.40,4,DOUBLE THE QUOTE,2nd,12.10,2.40,PAYING
12:28,Sunshine Coast,BR,BR,1,13,MISS TRISTY,--,1.90,1.20,1,BEAU D'ARGENT,--,6.30,1.60,8,EXCITEMENT LEVELS,--,1638.30,1638.30,7,CANONGATE,2nd,3.90,1.30,PAYING
12:41,Mudgee,NR,NR,1,9,LLAMREI,--,9.20,2.00,2,TULIMAN,2nd,5.40,1.70,8,CREAM OF OZ,--,26.80,4.90,5,FEVERET,--,17.40,3.20,PAYING
12:50,Pt Lincoln,AR,AR,3,3,HEZA HUSSLER,--,5.50,1.70,4,STRAWPEDO,3rd,7.40,2.10,8,JUST PURE FUN,--,4.20,1.60,7,LADY PHOENIX,--,7.80,2.40,PAYING
13:12,Geelong,VR,VR,3,4,ROCK SPUR,1st,2.10,1.10,8,GIN LIZZIE,2nd,9.50,1.90,10,TELAAWA,3rd,22.40,5.00,9,SUN GALAXY,--,54.60,8.20,PAYING
13:17,Mudgee,NR,NR,2,1,CAPTAIN KIRK,--,3.60,1.50,9,CHASING MALCOM,3rd,1.80,1.10,12,OUR REET PETITE,--,19.30,2.50,7,SHAKE OFF,--,36.30,6.60,PAYING
13:26,Pt Lincoln,AR,AR,4,1,HARD AT IT,2nd,3.10,1.40,5,SUMITEE,--,8.40,1.90,2,JESTWIN,1st,3.30,1.40,3,WOTZINTHEBAG,3rd,14.10,3.00,PAYING
