Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:15,Echuca,VR,VR,1,13,MUCCINO,2nd,4.00,1.40,16,FLASH HERO,--,20.10,5.70,15,SHOCKAHOLIC,1st,7.10,2.00,8,ALAMONTEEL,3rd,32.60,10.60,PAYING
12:23,Grafton,NR,NR,1,8,GLITZ,--,12.80,2.50,1,WESTERN DESERT,1st,1.30,1.10,2,DIVINE ART,--,6.70,2.20,5,ORCHID QUEEN,--,61.00,12.80,PAYING
12:32,Kilcoy,QR,QR,1,9,ELUSIVENESS,--,15.80,3.70,12,MIM'S GALLERY,--,33.30,7.00,3,STELLAR HEIGHTS,3rd,7.40,2.00,2,PRIME QUEST,--,26.90,5.10,PAYING
12:40,Canberra,CR,CR,1,4,BASILUS,--,8.00,2.30,5,IONIAN SEA,2nd,15.60,3.10,8,OUR CRACKER,--,30.10,4.70,3,DUBROVNIK,--,7.20,2.20,PAYING
12:50,Echuca,VR,VR,2,8,ECHUCA JEWELS,--,4.50,1.40,1,AFTERSHAVE,3rd,22.60,5.20,2,GOLDORADO,--,51.30,12.30,11,FOXY CLAUDIA,--,40.70,7.80,PAYING
13:15,Canberra,CR,CR,2,15,REBEL GOLD,--,59.90,13.40,4,MANATASSEE,2nd,4.30,1.80,1,LOCHTE,--,60.80,11.50,11,WOOBIE,--,22.90,5.00,PAYING
13:25,Echuca,VR,VR,3,5,MAWOLF,--,17.30,3.90,4,INCHCAPE ROCK,--,9.60,2.60,9,SECRETS KEPT,--,1638.30,1638.30,8,COMMANDING SECRET,--,4.70,2.10,PAYING
13:47,Kilcoy,QR,QR,3,1,ODE TO LUCK,--,3.30,1.70,17,CHRISTIES JOY,3rd,6.70,2.60,4,FROZEN IDEA,--,32.50,6.10,12,POMPEII FLYER,2nd,6.60,1.90,PAYING
13:50,Canberra,CR,CR,3,1,GLAD YOU CALLED,--,12.70,4.50,6,PRINCE OF DESTINY,--,4.40,2.60,4,CRUSADER GENERAL,1st,7.80,1.60,3,ROYAL JACKPOT,--,1.90,1.70,PAYING
14:00,Echuca,VR,VR,4,12,ZOMBIE QUEEN,1st,2.40,1.30,11,WOODBINE MISS,--,7.60,2.20,2,ASHKAZART,--,12.60,3.40,5,ASTROBISCUIT,--,68.20,13.70,PAYING
