Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:20,Ararat,VR,VR,1,2,NEVER TEMPTED,--,2.60,1.60,8,OUR DELPHIA,--,2.60,1.70,10,DARK CLOUD,--,13.40,3.70,1,HACKLES,1st,18.00,4.70,PAYING
12:40,Scone,NR,NR,2,2,GOLDEN SHOES,1st,1.70,1.10,3,BLINKIN ROCKIN,2nd,8.00,2.20,6,ZALATED,--,26.90,5.70,10,CORONA SUN,--,11.30,2.60,PAYING
13:15,Scone,NR,NR,3,8,DOESN'T MAKE SENSE,--,5.30,1.60,11,MINE WITH LIME,3rd,5.30,1.60,9,GUST OF WIND,1st,3.90,1.80,4,SIMPLY PARIS,--,36.40,7.80,PAYING
13:30,Ararat,VR,VR,3,10,LIEN,--,2.40,1.30,8,PHONE BID,2nd,12.50,2.30,3,GOOD TARGET,--,14.60,3.40,13,HONOUR AND POWER,3rd,9.70,2.60,PAYING
13:50,Scone,NR,NR,4,4,BUFFALO CHASE,--,4.40,1.60,5,STILL THE MAN,1st,7.40,2.10,1,HE'S OUR TOY BOY,2nd,3.80,1.60,9,COLOUR OF LOVE,--,3.50,1.40,PAYING
14:05,Ararat,VR,VR,4,5,DICALEST,2nd,5.20,1.80,10,DRAGON ARTIST,--,17.00,3.30,11,SWITCH POINT,--,31.00,6.40,3,CAVITATION,--,2.60,1.20,PAYING
14:25,Scone,NR,NR,5,2,STAR SHAFT,1st,3.40,1.30,10,POP A BOTTLE,2nd,2.60,1.30,4,CHASING MALCOM,3rd,5.50,1.60,6,HAZY BLUR,--,8.90,2.30,PAYING
14:40,Ararat,VR,VR,5,6,GEN WHY,3rd,2.60,1.20,2,VALENTINIAN,--,7.80,1.90,3,WELCOME INVADER,2nd,13.10,3.50,9,KING CUDDLER,1st,18.20,3.70,PAYING
15:00,Scone,NR,NR,6,3,MOSSHAPPEN,2nd,3.80,1.50,1,HOW WILL I KNOW,--,3.30,1.70,9,ALBERTA'S ROSE,--,14.10,3.10,6,TRACKTORQUE,3rd,14.70,3.70,PAYING
15:20,Ararat,VR,VR,6,1,LOKUM,3rd,5.10,1.50,5,EVENAZ,--,12.40,3.10,6,BERTOGLIO,--,16.10,3.00,10,HALL OF PEACE,--,18.40,4.20,PAYING
