Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:10,Echuca,VR,VR,1,9,CRYSTAL WAND,--,9.90,2.50,5,FLASH HERO,3rd,22.10,3.90,10,ESSENCE OF TERROR,2nd,3.50,1.40,8,RAIN CHECK,--,7.60,2.10,PAYING
12:40,Echuca,VR,VR,2,3,CASPIAN,--,9.50,2.50,10,EGYPT,--,5.30,1.50,6,PRAECEREUS,3rd,10.90,3.70,2,BEL MAIYA,2nd,18.70,5.80,PAYING
12:57,Gosford,NR,NR,2,5,ELECTRIC KIMBO,3rd,5.00,1.50,7,MUSICAL FAMILY,2nd,24.90,5.20,4,BUBBLEBERRY,1st,1.60,1.10,3,MRS TRUMP,--,17.00,3.00,PAYING
13:06,Mackay,QR,QR,1,2,LYKELY,--,1.80,1.10,4,THOU ART,--,6.10,1.90,5,OH YEAH,1st,9.50,1.90,3,STORM IN AFRICA,--,19.60,3.90,PAYING
13:15,Echuca,VR,VR,3,8,COSMIC DEBRIS,--,55.90,7.10,5,STREET SHARP,--,3.90,1.50,2,DIAMOND DRAGON,2nd,3.00,1.20,6,ALPHA SIERRA,--,66.30,11.40,PAYING
13:23,Mt Gambier,AR,AR,2,8,FOURDEE,--,4.80,2.20,4,MR ACES,1st,11.50,2.00,5,CHANAPA,--,33.20,6.20,3,HIS MISTAKE,2nd,17.60,3.20,PAYING
13:32,Gosford,NR,NR,3,4,NORMANDY,--,1638.30,1638.30,5,SLEEK EAGLE,3rd,11.20,1.60,1,CRIMSON GOD,--,6.20,1.50,8,MISTER SUNRISE,--,57.50,5.80,PAYING
13:41,Mackay,QR,QR,2,5,BOCEPHUS,--,2.40,1.20,8,WICKED LOVER,--,18.50,4.40,9,MOUNTAIN LANE,3rd,9.90,2.40,1,KENNYNOPAS,1st,16.70,3.30,PAYING
13:50,Echuca,VR,VR,4,12,HIMALAYAN WOLF,--,14.20,3.40,11,HARD LIL,1st,2.00,1.20,13,I DON'T MIND,--,5.60,1.60,1,ALITAKA,--,8.10,2.20,PAYING
14:16,Mackay,QR,QR,3,5,FIELDS OF TUSCANY,3rd,2.50,1.10,9,FORBARREL,2nd,5.40,1.80,6,DE LA DILO,--,14.80,3.10,3,BLOWIN' YOUR MIND,1st,5.50,1.80,PAYING
