Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:37,Geelong,VR,VR,1,9,OUR HENRIETTA,1st,3.70,1.30,7,ELECTRIC CHARGE,--,2.70,1.40,3,WARRIOR LADY,2nd,21.10,3.70,6,DARK CLOUD,--,7.80,1.80,PAYING
12:55,Warwick Farm,SR,SR,1,6,TAP THIS,3rd,4.60,1.50,2,BRAZEN,--,5.90,1.70,3,GOLD AMBITION,1st,2.60,1.40,11,DAWNIE PERFECT,--,10.70,3.20,PAYING
13:02,Gawler,AR,AR,1,5,SPIRITED MATCH,1st,6.30,2.30,13,MYORA,--,4.70,2.30,4,SPACE TIME,--,4.30,1.20,14,HAZY LANE,--,11.50,3.40,PAYING
13:38,Gawler,AR,AR,2,10,SILENT ARROW,--,5.10,1.10,11,SOLID BULLET,--,5.20,1.70,6,CANNES CONI,3rd,7.80,2.30,9,SHOW SET,--,25.90,9.00,PAYING
14:05,Warwick Farm,SR,SR,3,2,EXEMPTION,--,6.80,2.20,4,INVINZABEEL,1st,9.50,2.60,8,LIE DIRECT,--,3.60,1.50,5,OUTROAR,--,13.80,3.50,PAYING
14:13,Gawler,AR,AR,3,8,SOU SOUNI PRINCESS,2nd,7.30,2.30,5,VAN PERSIE,--,6.10,2.00,6,CELESTIAL ME,3rd,6.20,1.70,9,LILLYFOOT,--,40.30,10.10,PAYING
14:40,Warwick Farm,SR,SR,4,10,ALAGONIA,--,6.90,1.80,7,NOW'S THE TIME,1st,2.40,1.10,5,REUNITE,--,17.60,4.10,11,MESSIAH'S JEWEL,--,36.50,8.40,PAYING
14:58,Geelong,VR,VR,5,8,KENTUCKY HEART,--,3.80,1.50,6,ECOLOGY,--,4.40,1.70,10,KARRATHA COAST,--,11.00,2.30,12,TANNASET,--,11.10,3.20,PAYING
15:15,Warwick Farm,SR,SR,5,1,MAHICAN,--,2.90,1.70,11,JACAKAIZANE,--,3.90,2.40,6,PERFECT WEAPON,2nd,8.00,3.00,2,SENSE OF OCCASION,1st,7.90,3.90,PAYING
15:23,Gawler,AR,AR,5,3,JOY FLIPPER,--,7.00,2.10,2,ARTFUL DIVA,--,75.60,16.00,7,RUGGED ANGEL,--,5.70,2.20,4,YEN,--,5.50,1.70,PAYING
