Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:43,Flemington,MR,MR,1,1,MR JAGGER,--,1638.30,1638.30,2,RAGAZZO DEL CORSA,1st,4.70,1.60,3,AYERS ROCK,--,25.80,4.90,11,MAKE HER OWN WHEY,3rd,30.60,5.00,PAYING
11:55,Ipswich,QR,QR,1,5,MACSPICK,--,7.30,2.20,1,BOARD DIRECTOR,3rd,2.90,1.50,7,ALEXSTRASZA,--,1638.30,1638.30,3,JETINTOIT,--,14.30,3.90,PAYING
12:00,Randwick,SR,SR,1,2,PYTHAGOREAN,--,4.60,2.30,3,SHE'S CLEAN,1st,2.20,1.60,7,BOOMWAA,2nd,2.60,1.10,1,EIGELSTEIN,--,10.60,4.20,PAYING
12:05,Echuca,VR,VR,1,8,LASHKAAL,1st,2.20,1.40,7,BARONESS BOOM,--,7.00,3.40,3,BOHUMIL,2nd,4.80,2.20,1,DAD'S IRISH,--,5.10,2.30,PAYING
12:18,Flemington,MR,MR,2,2,EVERY FAITH,2nd,2.30,1.20,7,SHADOW OF THE MIST,3rd,7.10,2.00,11,COUP DE BEEL,--,42.90,7.70,5,MEZULLA,--,24.50,5.30,PAYING
12:30,Ipswich,QR,QR,2,7,MISTRESS MONICA,--,3.90,1.70,4,MISTRESS OF FIRE,3rd,6.00,1.90,12,DEAR HILLARY,--,49.80,10.10,3,LEGS UNBARRED,--,5.50,2.10,PAYING
12:35,Randwick,SR,SR,2,6,FLAMBOYANT LASS,1st,2.20,1.20,1,COUNTERATTACK,2nd,6.70,2.20,5,STRAVIGO,3rd,10.60,2.20,8,MATERNAL,--,5.00,1.70,PAYING
12:40,Echuca,VR,VR,2,8,KEEPCALMANDCARRYON,--,5.20,1.70,9,DOMAROSA,--,21.20,4.60,1,CLEVER COSTA,--,10.90,3.30,6,DELAVITA,--,85.20,13.30,PAYING
12:50,Newcastle,NR,NR,1,3,I'M A PRIMA DONNA,--,4.70,3.30,7,RAMLA BAY,--,2.20,1.10,8,UNSINKABLE,1st,6.10,2.40,2,MORE THAN FABULOUS,--,11.50,5.70,PAYING
13:08,Glen Innes,CR,CR,1,9,LIGHT 'N' READY,1st,2.00,1.30,6,LITTLE HULLA,2nd,25.50,7.30,8,OUR ROMANCE,--,32.70,5.50,10,ROYALE 'N' READY,--,66.00,3.50,PAYING
