Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:50,Geelong,VR,VR,1,7,LIQUIDATOR,2nd,4.70,2.00,1,BLUE BLOOD BOY,--,2.20,1.30,3,RIALTO GUY,--,35.90,14.40,6,SIDEWALK TALK,--,8.70,4.70,PAYING
11:58,Wyong,NR,NR,1,2,INVINZABEEL,2nd,2.50,1.10,5,BARNEY RUBBLE,--,10.40,1.90,4,GAME BREAKER,1st,4.00,1.30,1,EVER SO NATURAL,--,2.60,1.10,PAYING
12:02,Kyneton,ZR,ZR,1,13,ZAARESQUE,2nd,21.80,6.30,2,BRING ME THE VOICE,--,10.90,2.80,1,BORN MAGIC,--,12.60,3.20,6,JUNGLE ROCK,--,12.50,3.20,PAYING
12:06,Goondiwindi,QR,QR,2,7,WHATEVER MISS,1st,2.70,1.50,1,BRED IN THE RED,--,2.70,1.90,5,BELLEVUE AVENUE,--,4.70,2.90,6,SHUTTLE MISS,2nd,46.40,9.20,PAYING
12:15,Dubbo,CR,CR,1,2,BLINKIN AUSSIE,--,18.00,4.80,7,ORCHYBOBBA,2nd,6.10,2.20,8,A BONNIE GLOW,--,19.60,4.20,11,LETYAHAIRHANGDOWN,3rd,5.20,1.70,PAYING
12:23,Geelong,VR,VR,2,7,SUPERDISCO,1st,2.90,1.30,1,MUSIC TO MIDNIGHT,--,4.40,1.60,8,AWAAYED,--,33.20,5.10,3,COMADI,2nd,2.70,1.10,PAYING
12:31,Pt Lincoln,AR,AR,2,8,ABALONE WARS,3rd,8.10,2.30,4,BURN SO BRIGHT,--,11.40,3.00,1,NORTHSIDE STAR,1st,9.40,2.60,6,WOTZINTHEBAG,2nd,13.90,3.60,PAYING
12:36,Wyong,NR,NR,2,5,HE'S OUR TOY BOY,2nd,4.80,1.50,1,WELL HARDLEY EVER,1st,1.60,1.80,4,LONNERO,--,7.60,2.10,2,OFF THE BENCH,--,5.70,1.90,PAYING
12:41,Kyneton,ZR,ZR,2,5,AMERICAN MAID,1st,3.80,1.70,6,ARRAYANES,--,5.90,1.80,10,MY GIRL SHIRL,3rd,6.90,2.20,8,COMANECI,2nd,4.70,1.80,PAYING
12:45,Goondiwindi,QR,QR,3,5,HOLLA LEGS,--,8.70,1.60,2,REVENUE RAIDER,--,5.10,1.40,1,CHIPEWYAN,1st,8.00,3.40,6,REAL DYNAMITE,3rd,4.00,1.50,PAYING
