Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
13:22,Armidale,CR,CR,1,6,MAYBE THE ONE,1st,2.40,1.30,5,YAMBAAH PRINCE,--,7.90,2.40,10,RIDDLING MISS,--,15.00,2.30,7,MIGHTY GEE GEE,--,18.70,3.50,PAYING
13:37,Goulburn,NR,NR,1,3,RIMU,--,3.30,1.60,4,LIGHTNING ALERT,--,6.70,2.60,5,DENMAN FLYER,2nd,2.50,1.60,2,ZEREZ,--,4.20,2.10,PAYING
13:57,Armidale,CR,CR,2,1,BAZZA'S BOY,--,2.50,1.30,13,SEASIDE TIGER,1st,8.60,1.90,9,HENNYS INTRIGUE,2nd,6.20,1.80,11,POSITIVE THOUGHTS,3rd,10.60,2.70,PAYING
14:12,Goulburn,NR,NR,2,6,MY BELLA'S BETTER,--,8.90,3.30,5,HOUSE OF NICOLE,2nd,3.80,1.70,2,ONEMOREGYPSY,--,4.10,1.90,4,SIR OTTAVIO,--,16.80,7.30,PAYING
14:32,Armidale,CR,CR,3,1,BIG SONNY,1st,1.90,1.30,8,LITTLE HULLA,--,20.60,4.30,3,TANMAH,2nd,5.40,1.80,4,HAPPY TO BE HERE,--,21.50,4.00,PAYING
14:47,Goulburn,NR,NR,3,8,GREAT SOUTHERN MAN,--,11.70,4.30,7,THUNOR,2nd,5.90,2.50,2,YVES KLEIN BLUE,--,1638.30,1638.30,6,SWEET JAFFA,--,4.10,1.90,PAYING
15:07,Armidale,CR,CR,4,4,TINY'S VIEW,--,13.80,2.70,2,HOLY CLEOPATRA,2nd,2.70,1.40,5,APERTURE,--,7.00,2.30,3,SO YOU KNOW,1st,3.30,1.20,PAYING
15:22,Goulburn,NR,NR,4,12,SEAL OF APPROVAL,--,10.00,2.00,11,REAL BLONDE,--,15.40,3.20,9,CELTIC KISS,2nd,11.90,2.50,10,MAGIC ROSE,3rd,18.90,3.40,PAYING
16:00,Goulburn,NR,NR,5,3,LOT THREE FOUR ONE,--,6.50,1.40,5,CHARLIE WHO,1st,1.60,1.10,4,MACDOOM,3rd,19.80,2.90,2,COMBATANT,2nd,4.10,1.00,PAYING
16:25,Armidale,CR,CR,6,6,DREAM POET,--,19.10,3.60,11,STEEL ACADEMY,--,14.50,3.00,8,HOW WILL I KNOW,1st,2.00,1.20,12,MAYBEGREY,2nd,5.80,1.80,PAYING
