Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:55,Penola,AR,AR,1,3,AUTUMN STREET,3rd,5.60,2.20,4,IT'S FINE NOW,--,11.60,3.40,5,JANNE'S DELIGHT,--,4.10,1.20,11,HASTA LA GERRY,--,9.80,2.80,PAYING
12:04,Hobart,TR,TR,1,6,MISS MAI HO,--,13.70,5.40,3,AQUILA REALE,2nd,1.80,1.30,1,SQUIRE,--,4.60,1.80,7,SHOCKWAVE MISS,--,33.60,5.00,PAYING
12:17,Sunshine Coast,BR,BR,1,3,LORDAG,3rd,2.30,1.00,4,CHARIOT OF GOLD,1st,4.80,1.40,1,HONEY TOAST,2nd,3.00,1.50,2,LITTLE BIT DITSY,--,8.70,2.20,PAYING
12:39,Hobart,TR,TR,2,6,APPASSIONATA,2nd,4.40,1.50,7,BROADWAY REQUEST,--,2.80,1.60,3,LIVERMORE,--,5.20,1.80,10,GEEGEE HOT NOVEL,--,24.60,3.50,PAYING
13:54,Hobart,TR,TR,4,4,GREY GOWN,2nd,3.70,1.90,6,TIGER JACK,1st,2.80,1.70,2,SPOTLUCK,--,17.40,4.70,1,SPY WEARS PRADO,--,4.50,2.50,PAYING
14:20,Penola,AR,AR,5,2,BUNUMBURT,--,6.10,2.10,8,TILLATION,--,6.10,2.20,3,LONCAY,3rd,9.70,3.30,5,ON THE REBOUND,--,4.30,1.40,PAYING
14:34,Murwillumbah,CR,CR,4,1,BEFORE YOU THINK,--,4.70,1.60,6,SUITS US,--,16.80,4.90,10,APPLYING,--,11.40,2.50,4,SHADY EX,--,6.30,2.40,PAYING
14:55,Penola,AR,AR,6,1,IRON FOCUS,--,5.50,2.10,4,CAYNHAM,--,5.60,1.80,7,THE LONE RANGA,--,7.00,2.20,8,SEAHORSE STAR,--,33.30,6.40,PAYING
15:09,Murwillumbah,CR,CR,5,8,NATURAL SIGN,--,23.40,5.20,13,STELLENBOSCH LOVE,3rd,9.30,2.00,1,CEARNACH,--,13.00,4.10,2,GUNNAZA,1st,3.00,1.70,PAYING
15:30,Penola,AR,AR,7,1,ACE OR JOKA,--,11.70,2.90,2,CONSOLIDATED GLASS,1st,5.10,1.60,7,KIORA,--,18.90,4.60,6,LEAD THE WITNESS,--,10.00,2.40,PAYING
