Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:05,Lismore,CR,CR,2,11,PRINCE OF fur,--,1.70,1.00,4,OUR BOY BEN,--,10.30,2.50,6,ASTI CHOPS,--,6.90,2.30,9,HARMONIC HUSSY,--,38.10,6.70,PAYING
12:33,Ipswich,BR,BR,2,3,IPPY GIRL,3rd,7.70,1.30,8,BERGDORF,1st,1.30,1.00,12,TEO'S BELLE,2nd,6.30,1.20,1,BLESSINGS,--,31.70,4.40,PAYING
12:40,Lismore,CR,CR,3,12,WILLOWVALE LAD,--,20.00,3.70,9,DOUBLE STRIKE,--,9.40,2.20,5,WHO THIS,2nd,6.70,1.90,2,BOX ON,--,90.20,15.40,PAYING
12:50,Yarra Valley,VR,VR,2,7,DULACCA,2nd,3.20,1.40,3,GALA ARCH,1st,4.20,1.40,8,MARTHA'S MOMENT,--,6.20,2.00,1,ADLON,--,13.50,2.30,PAYING
12:58,Bathurst,NR,NR,1,3,RAISED TO DUEL,--,6.70,1.80,8,MISS HONG KONG,2nd,7.70,2.20,11,FLY FOR RYLIE,--,29.20,8.90,1,CHARMED,--,3.50,1.90,PAYING
13:08,Ipswich,BR,BR,3,10,PURE GREED,1st,1.70,1.10,2,BLAKE'S LAD,2nd,8.80,2.10,8,TOUGH,--,38.30,6.90,11,SHADY EX,--,9.60,2.10,PAYING
13:11,Hobart,TR,TR,1,3,GEE GEES SUPREME,--,8.90,1.80,2,ETOWN,3rd,4.80,1.70,8,DEBAUCHE,2nd,2.20,1.30,4,LAMPO,1st,6.70,1.70,PAYING
13:15,Lismore,CR,CR,4,7,TARA HICKORY,--,7.50,2.20,6,STRAWBERRYCHAMPANE,2nd,7.90,2.20,1,SPATHA,3rd,3.70,1.20,9,INTERMAC,--,15.90,3.70,PAYING
13:25,Yarra Valley,VR,VR,3,9,JURASOUND,1st,1.80,1.00,5,ANNAH HAZE,3rd,6.70,1.50,8,HOT LITTLE VIXEN,--,23.10,4.40,1,FREE ON SATURDAY,2nd,3.50,1.30,PAYING
13:43,Ipswich,BR,BR,4,4,MAGIC SAM,--,8.20,1.90,10,LOCHLEE,--,22.00,5.40,9,SHUKRIYA,--,15.50,3.50,2,RICH REWARD,2nd,2.80,1.40,PAYING
