Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:36,Newcastle,NR,NR,1,2,PROMAS,--,3.30,1.40,1,MARTINE,2nd,3.60,1.70,7,MISS POPULARITY,--,22.70,4.50,9,OXFORD ART,1st,10.80,2.00,PAYING
11:45,Morphettville,AR,AR,1,5,DR DAPPER,--,4.10,2.00,7,WISE JOURNEY,--,6.50,2.80,6,BY THE GRACE,1st,3.00,1.60,4,QADIR,--,3.10,2.10,PAYING
11:55,Gold Coast,QR,QR,1,5,HOME TO THE BRIDE,--,9.40,5.90,6,TERTIARY,--,10.40,4.60,2,PLATINUM STATE,1st,3.50,1.80,1,ALDINI,--,3.10,1.50,PAYING
12:00,Rosehill,SR,SR,1,2,SO WILLIE,--,3.60,1.50,3,MY COLLEAGUE,--,5.20,2.50,1,PRESS STATEMENT,1st,1.90,1.40,4,SHARDS,2nd,9.00,2.90,PAYING
12:11,Newcastle,NR,NR,2,5,TILBURY LODGE,--,3.40,1.60,1,HALBERD,2nd,4.00,1.20,3,PARANA,3rd,6.20,2.30,4,CANNY HENRY,--,5.50,1.60,PAYING
12:15,Moonee Valley,MR,MR,1,5,NET WEALTH,--,4.30,1.60,3,JOSE WALES,--,23.40,4.90,7,PRESTWICK,2nd,6.80,2.00,1,ALKAASHEF,3rd,14.90,3.40,PAYING
12:41,Nowra,CR,CR,1,4,CLEVER BUTTONS,--,2.40,1.60,2,LANI GIRL,1st,7.00,2.30,1,TE RUX,--,2.30,1.90,6,COURT IT ALL,--,13.30,3.40,PAYING
12:42,Doomben,BR,BR,2,4,SEEKING MORE,--,3.00,1.30,2,MR FAVULOUS,--,14.10,4.00,9,THINKHESAURUS,--,10.70,3.00,10,LOUISIANA ROUGE,--,44.60,9.90,PAYING
12:58,Morphettville,AR,AR,3,1,COUNTER PULSE,1st,2.90,1.40,2,SIR CHARLESTON,--,5.30,1.70,7,MAIL IT IN,3rd,6.10,1.80,9,ASCENDANCE,--,10.80,2.50,PAYING
13:10,Rosehill,SR,SR,3,2,ALEGRIA,--,2.70,1.40,1,BERRY DELICIOUS,2nd,3.60,1.60,10,SHELLEY'S GIRL,--,14.30,3.10,9,MODESTY,--,21.90,4.80,PAYING
