Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:30,Kilmore,VR,VR,1,7,GUNSINNER,--,3.50,1.90,2,GO LANKA GO,2nd,8.30,3.30,6,YOUNG JACKSON,1st,2.50,1.40,4,UNDER GOD'S SKY,--,12.40,5.70,PAYING
12:42,Grafton,CR,CR,1,16,NAVILLUS REXTED,--,9.70,2.30,6,GUNNAZA,1st,3.40,1.50,11,ROTHBURY,2nd,3.70,1.50,7,IMZA SMOOTHIE,--,6.50,2.00,PAYING
12:59,Quirindi,NR,NR,1,2,CREAM OF OZ,--,6.30,1.90,5,POSITIVE THOUGHTS,--,12.00,2.40,8,STURMINSTER,3rd,5.40,1.90,4,LASSZOU,2nd,4.40,1.90,PAYING
13:08,Kilmore,VR,VR,2,9,SALVATORE,--,5.80,3.00,5,GOLD LIBRETTIST,--,14.80,6.00,4,EXPRESSAMOSA,2nd,2.00,1.30,3,DEFIABLE,--,58.00,20.70,PAYING
13:20,Grafton,CR,CR,2,13,HIDDEN CONCEPT,1st,2.80,1.30,7,LUCINATE,3rd,9.70,2.00,15,CINNABOLDA,--,10.40,3.20,14,CINDA BLUE,--,70.20,14.80,PAYING
13:29,Alice Springs,DR,DR,1,4,DOUBLE FIVE,--,13.80,4.10,1,CRUZIERO,3rd,22.20,5.00,6,WHERE'S PINO,--,24.50,6.40,2,ESSENTIAL ELEMENT,2nd,2.60,1.50,PAYING
13:37,Quirindi,NR,NR,2,11,SINGLE HOPE,2nd,2.30,1.10,13,VICTORY LASS,3rd,4.70,1.50,8,OFF THE BOTTOM,1st,16.00,4.00,10,ROSE OF INDY,--,9.80,2.40,PAYING
13:46,Kilmore,VR,VR,3,4,CHAMPAGNE PROMISE,1st,3.00,1.30,1,BARLEY MO,--,3.30,1.40,2,BELLA MISSILE,3rd,26.60,4.60,8,RUBYKIN,--,30.30,5.80,PAYING
13:58,Grafton,CR,CR,3,6,GRAND FEELING,1st,2.90,1.60,7,CARMELA MISS,--,4.70,2.20,8,DESPERATE DAN,--,8.80,3.70,9,FRENCH COMMAND,2nd,4.00,2.40,PAYING
14:07,Alice Springs,DR,DR,2,5,PHERENICE,2nd,2.80,1.20,9,GIRLS ON FILM,3rd,3.30,1.50,10,UNFAITHFULLY,--,11.80,2.70,7,ARTIE'S ANGEL,--,8.00,1.90,PAYING
