Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:17,Moe,ZR,ZR,1,3,THE BUBBA,2nd,6.10,1.80,1,BROOKLYN BOY,1st,4.50,2.20,4,VOLONTIERS,--,2.40,1.20,6,CHARMED,--,10.70,2.30,PAYING
11:30,Kilmore,VR,VR,1,1,COMMANDING LAD,--,10.30,4.10,6,CLOUDBURST,1st,1.70,1.20,5,PRAVERATI,--,5.90,3.10,7,PENNY TO SELL,--,10.00,3.10,PAYING
11:47,Moe,ZR,ZR,2,5,CHASE THE ROSE,2nd,2.00,1.30,7,NAME AND SHAME,--,5.40,2.40,3,TALBINA,--,8.00,3.60,2,GOLD DIVINE,--,24.70,4.30,PAYING
12:00,Kilmore,VR,VR,2,2,RUNSATI,2nd,5.00,2.20,6,ALL AUSTRALIAN GAL,--,1.80,1.00,7,EXCLUSIVE HEIGHTS,1st,22.60,7.30,3,SHEER MAGIC,--,13.00,4.70,PAYING
12:09,Launceston,TR,TR,1,7,HELLUCE,1st,2.00,1.30,8,OCEAN STAR,2nd,9.90,2.20,4,KEEP RACING,--,8.90,2.20,5,MENSA MAGIC,--,7.00,1.80,PAYING
12:23,Moe,ZR,ZR,3,7,TILLACONI,--,5.00,1.70,4,CONSIDER THIS,--,1638.30,1638.30,2,MAGNESIA,1st,2.90,1.30,8,BURN YOUR NAME,--,11.60,2.70,PAYING
12:31,Pt Lincoln,AR,AR,1,8,SUMITEE,--,4.30,1.50,7,PIERREMONT MAGIC,--,4.60,1.50,4,ABALONE WARS,--,16.30,3.00,6,HOT COCO,--,12.40,2.70,PAYING
12:36,Kilmore,VR,VR,3,8,SPARKLING SON,--,9.60,2.40,10,CYRENE,--,5.20,1.70,7,PROSPERUM,--,15.60,3.60,2,NASSI,1st,2.30,1.30,PAYING
12:41,Canberra,CR,CR,2,1,THAT'S FREEDOM,--,7.20,2.90,9,DANTAINS SPIRIT,--,3.30,1.30,2,OILS,2nd,7.10,3.10,5,CORSICA LAD,1st,2.10,1.60,PAYING
12:45,Launceston,TR,TR,2,5,SETTLER'S STONE,1st,5.30,1.80,1,ARKADASHIM,3rd,4.90,2.00,4,LAKE FERGUS,--,8.40,2.90,3,DARTEL,--,18.50,5.60,PAYING
