Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:11,Sunshine Coast,BR,BR,1,5,SPEEDSHOW,--,3.50,1.70,7,ALL TOO REAL,2nd,5.70,1.90,3,SUNCANSING,--,10.90,2.90,12,HALO DE LAGO,--,22.20,6.00,PAYING
11:25,Murwillumbah,CR,CR,1,9,MADAM PINK,2nd,4.00,1.60,5,SHARPE HUSSLER,--,4.50,1.30,1,ASTI CHOPS,3rd,11.70,2.50,10,ONE MORE TWO MORE,--,9.50,3.20,PAYING
11:51,Sunshine Coast,BR,BR,2,8,MISS TRISTY,3rd,4.50,1.30,13,SOUTHERN CAPTAIN,2nd,23.30,5.30,7,COLD BLOODED,1st,10.20,3.00,9,BILLESSE,--,15.20,3.50,PAYING
12:05,Murwillumbah,CR,CR,2,9,LILLOOET,1st,4.40,1.70,2,MR CARDINAL,--,13.50,3.20,12,TRACONI,3rd,2.80,1.30,11,ROSES FOR CHLOE,--,7.80,2.40,PAYING
12:18,Gilgandra,NR,NR,1,11,RENSBERG FLYER,--,7.60,2.70,6,EDIE'S DELIGHT,--,4.40,1.50,8,HOTSKI,--,47.10,10.30,4,BOLD RULES,--,27.50,6.00,PAYING
12:27,Sunshine Coast,BR,BR,3,3,MONOCHROME,--,1.80,1.30,5,GOLD BUTTONS,--,3.20,1.80,6,TONGUE OF FIRE,2nd,12.30,3.40,8,SMALL TALK,--,30.60,6.70,INTERIM
12:36,Geelong,VR,VR,2,9,BANNER ROSE,100,6.00,2.10,11,INDULGE,76,6.60,2.00,10,BAYOONAH,55,4.20,1.70,8,LIEGE LADY,41,23.90,4.30,SELLING
12:41,Murwillumbah,CR,CR,3,5,PAPAGO,100,6.80,1.70,4,BLESSINGS,77,6.10,1.90,8,GENERAL SAGA,60,9.00,2.30,3,BEAU D'ARGENT,44,5.40,2.30,SELLING
12:54,Gilgandra,NR,NR,2,8,MATILDA'S CHOICE,100,14.70,6.40,2,HOT LAVA,85,13.40,4.30,5,ORCHYBOBBA,66,4.10,1.70,12,WHISPADAH,42,5.70,1.50,SELLING
13:03,Sunshine Coast,BR,BR,4,13,KING DRABADORE,100,9.50,2.00,10,MAGIC SQUARE,79,7.90,3.10,11,SOL WITNESS,57,7.00,2.40,1,AEROJET,37,2.80,1.00,SELLING
