Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:00,Mornington,VR,VR,1,9,SCINTILLER,3rd,7.60,1.90,7,LA PRENEUSE,--,1638.30,1638.30,10,SUNNY BLU SKY,--,4.90,1.50,2,THE FLUS,--,10.70,2.70,PAYING
12:23,Warrnambool,ZR,ZR,1,2,CAMARADA,2nd,1.90,1.10,5,MILES IN FRONT,--,3.70,1.40,9,GREETA,--,24.40,4.40,4,KALKIDAN,1st,10.10,1.80,PAYING
12:27,Sunshine Coast,BR,BR,1,11,LIMERICK STAR,--,17.00,3.10,6,MOST IMPORTANT,1st,3.90,1.40,9,BANDA SPICE,3rd,2.20,1.20,4,LORD DARIUS,--,24.90,4.70,PAYING
12:45,Naracoorte,AR,AR,1,1,DERONIMO,2nd,3.60,1.70,11,DOOMSDAY PREPPER,--,4.40,1.70,10,SHOWVIZ,--,4.10,1.50,2,IT'S MARTINI TIME,--,14.70,3.00,PAYING
13:03,Sunshine Coast,BR,BR,2,5,APEGASUS,--,1.60,1.20,9,NAVILLUS REXTED,2nd,13.50,4.10,8,SASSY KAT,--,5.70,2.30,3,LAMBENCY,1st,3.80,1.60,PAYING
13:12,Mornington,VR,VR,3,7,CATALEYA,--,8.40,2.40,9,GLORAY,--,6.30,2.90,8,EXTENDED WARRANTY,2nd,4.70,2.30,4,AMAZON EVE,--,41.90,10.00,PAYING
13:21,Naracoorte,AR,AR,2,2,LETMEDOWNGENTLY,--,5.40,1.70,6,DADDY'S LITTLELADY,--,4.50,1.60,5,LADY OF TROY,--,6.30,2.00,3,BAREMEHTER,--,20.80,4.50,PAYING
13:35,Warrnambool,ZR,ZR,3,5,SCARBELLY BUTCH,--,7.50,1.40,11,RUBYMAY,--,4.50,1.60,7,ZIGGY MARTINI,2nd,3.00,1.30,9,GOLDEN PERFUME,3rd,14.10,3.20,PAYING
13:48,Mornington,VR,VR,4,11,WONDERFUL JOURNEY,3rd,2.90,1.20,8,UNRULY STUDENT,--,3.50,1.40,15,WESTERN DESERT,--,10.70,2.30,5,OKLAHOMA ROCKET,--,29.50,5.10,PAYING
13:57,Naracoorte,AR,AR,3,4,CALIFORNIAN DEVIL,--,6.50,2.20,7,STATUE OF GLORY,--,6.80,1.90,5,CELTIC SWALLOW,--,2.70,1.30,2,ACE OR JOKA,1st,8.00,2.20,PAYING
