Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:25,Sunshine Coast,BR,BR,1,2,DUPORTH JACK,2nd,1.80,1.20,6,WORK OF WORDS,3rd,4.70,1.50,5,OMEGA,--,5.90,1.50,8,LAKE VICTORIA,--,26.10,4.80,PAYING
12:00,Sunshine Coast,BR,BR,2,6,LADY ATHENA,--,12.60,2.80,1,THE WILDMAN,1st,2.40,1.20,3,FLYING SAND,3rd,4.50,1.60,2,PATRONIZING,2nd,3.50,1.20,PAYING
12:35,Sunshine Coast,BR,BR,3,1,DECIBEL DAN,--,20.50,4.50,7,RED'S THE GO,--,7.50,1.70,3,MOSS HARRY,2nd,3.00,1.40,6,ASSERTIVE LOVE,--,23.80,5.20,PAYING
13:10,Sunshine Coast,BR,BR,4,4,READY REPLY,--,8.20,2.80,7,DESPINA,--,5.30,2.70,1,MOON AND THE STARS,--,7.70,3.20,5,DEVIL MISS,2nd,4.40,2.50,PAYING
13:20,Warwick Farm,SR,SR,1,1,COUNTERATTACK,1st,3.90,1.40,6,SAVANNAH ROSE,--,4.80,1.80,3,INTRUSION,--,3.70,1.60,11,SWEET REDEMPTION,2nd,17.10,3.20,PAYING
13:28,Balaklava,AR,AR,1,8,NO MERCY,2nd,5.30,1.80,7,LISA'S GEM,--,88.80,13.30,6,LAST MOMENT,--,9.30,2.10,12,COBBY GIRL,--,15.90,3.60,PAYING
13:55,Warwick Farm,SR,SR,2,3,MERCURIAN,--,11.20,2.90,5,MAN OF DISTINCTION,2nd,2.20,1.00,4,DOUBLE HAPPY,1st,6.00,1.80,2,MAKEADANE,--,19.40,4.00,PAYING
14:03,Balaklava,AR,AR,2,11,POLLYWAGON,2nd,4.00,1.50,10,KANPAI,--,3.90,1.60,2,EXALTED LIGHTNING,--,8.20,2.90,6,GOLD KHADAN,--,13.40,6.10,PAYING
14:20,Sunshine Coast,BR,BR,6,4,RILE,--,2.00,1.10,2,CAPTAIN CLAYTON,--,18.00,4.40,6,RED HOT DAZZLER,1st,11.30,2.70,9,SMASHER,--,7.20,1.60,PAYING
14:30,Warwick Farm,SR,SR,3,2,LIFE OF REILLY,--,7.80,2.40,8,MASTER MONDO,1st,20.90,4.40,9,THURSTON,--,4.40,1.70,3,COMMISSION,--,4.20,1.60,PAYING
