Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:20,Terang,VR,VR,1,6,MISS MAGNIFIQUE,--,4.50,1.70,10,HOTEL SPLENDIDO,1st,4.60,1.50,12,THE LAST ANGEL,3rd,5.10,1.30,7,STREET CONNECTION,--,22.30,4.70,PAYING
12:38,Lismore,NR,NR,2,9,POCOBOZ,--,10.10,3.30,5,CLEMMENSEN,--,2.90,1.70,2,OKANE,--,7.10,3.50,3,DICTATORSHIP,1st,9.40,3.40,PAYING
12:55,Terang,VR,VR,2,4,DODGING BULLETS,1st,2.80,1.40,12,MORE THAN DIAMONDS,--,6.40,1.50,11,GLITTER GIRL,--,27.60,6.10,10,FELICETTE,--,12.00,2.60,PAYING
13:13,Lismore,NR,NR,3,4,TOUGH,--,12.80,2.70,2,LITTLE DOC,3rd,3.00,1.50,8,MYBOYCELLITO,2nd,6.50,1.70,11,UNIQUE BILL,--,34.00,8.20,PAYING
13:48,Lismore,NR,NR,4,9,HOT LITTLE VIXEN,--,4.90,1.40,4,PROMISES,2nd,3.90,1.40,5,ACTION BUTTON,1st,2.30,1.30,16,MILLION KISSES,--,32.00,6.80,PAYING
14:23,Lismore,NR,NR,5,5,FORTY NIL MANLY,1st,1.90,1.30,9,SEA ELLE,2nd,4.60,1.70,1,OUR GRAND FINALE,--,3.10,1.50,7,SHEEDA GAL,--,12.70,5.20,PAYING
14:40,Terang,VR,VR,5,2,GEN WHY,1st,3.10,1.40,1,ASSEZ BIEN,--,4.30,2.00,13,HERE'S TO SATURDAY,--,53.10,10.40,3,KENTUCKY GIRL,3rd,4.40,1.80,PAYING
15:00,Lismore,NR,NR,6,10,GOTTA CHANCE,3rd,3.10,1.30,6,LONDON LADY,1st,1.60,1.00,7,WARNING SIGNAL,--,8.90,1.40,8,JOHN'S PRIDE,--,1638.30,1638.30,PAYING
15:20,Terang,VR,VR,6,10,OUR DEXTER,--,31.80,4.80,11,BILLIE FRECHETTE,1st,1.90,1.30,13,LA BALLERINE,--,33.20,7.70,3,FRENCH HUSSLER,--,5.00,1.70,PAYING
15:40,Lismore,NR,NR,7,6,HEAD DRAGON,2nd,2.40,1.40,3,LAW OF THE JUNGLE,1st,2.10,1.50,2,FAR DOOLEY,--,7.20,2.50,11,FORRESTER,--,17.10,4.40,PAYING
