Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:20,Kyneton,VR,VR,1,2,KNOW THIS,--,6.10,2.30,5,INTRIGO,2nd,2.30,1.60,9,TUPELO EXPRESS,--,6.90,3.00,6,WHERE I SHOULD BE,--,5.90,2.50,PAYING
12:28,Queanbeyan,CR,CR,1,11,PALACE DIVA,3rd,5.50,1.70,4,ALERT THE BAR,1st,3.70,1.10,10,LIPSTICK LADY,--,2.10,1.50,8,DIXIELAND DELIGHT,--,71.30,12.40,PAYING
12:55,Kyneton,VR,VR,2,4,DISCO VOLANTI,--,7.30,2.10,2,PLAYBOY SPIKE,--,7.40,2.20,9,LACERTA,3rd,4.50,1.40,12,WHAT GIRLS WANT,--,30.30,6.60,PAYING
13:03,Queanbeyan,CR,CR,2,4,GREY NINJA,--,4.50,1.70,10,NACHISE,--,10.30,2.80,9,HERCEGOVKA,3rd,6.20,2.40,2,THAT'S FREEDOM,2nd,4.50,1.60,PAYING
13:20,Dubbo,NR,NR,1,2,COLDROCK,--,1.90,1.20,7,HOFFA EXPRESS,3rd,15.10,2.90,14,HENNY'S HARMONY,--,8.90,1.90,1,HOT LAVA,--,12.50,2.40,PAYING
13:38,Queanbeyan,CR,CR,3,2,KISMET,--,8.40,2.30,9,VAN HALEN,2nd,3.30,1.80,7,EDEN ROAD,3rd,6.20,1.90,10,FOURTENBOB,--,17.40,3.70,PAYING
14:13,Queanbeyan,CR,CR,4,6,BY VIRTUE,1st,6.40,2.00,2,RIMU,--,11.50,4.40,8,ORANGE TIME,--,1638.30,1638.30,9,SUPERB,3rd,16.80,5.60,PAYING
14:30,Dubbo,NR,NR,3,3,LIKE THAT TIGER,--,6.70,1.70,5,STEAM MACHINE,3rd,4.70,2.10,9,MULBERRY MOON,1st,18.60,5.10,10,FEVERET,--,6.40,2.30,PAYING
14:40,Kyneton,VR,VR,5,7,SERAPHEE,--,9.40,3.10,6,GROUND AND POUND,--,9.70,3.30,4,WRITTEN LIGHT,3rd,5.20,2.00,8,ANACOTT STEEL,--,9.80,2.80,PAYING
14:48,Queanbeyan,CR,CR,5,3,BUTTER FACE,--,32.00,5.70,8,GRAND JAZZ,1st,2.90,1.70,5,SEETHING DRAKE,--,11.30,3.30,7,CORTINA BLUE,2nd,5.50,2.10,PAYING
