Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:15,Canberra,CR,CR,1,8,ROSE OF MAN,1st,3.80,1.50,2,SUPERFAST SAKI,--,2.40,1.30,3,MANATASSEE,2nd,10.10,2.40,1,BLAZON TALES,--,16.80,3.50,PAYING
12:40,Gosford,NR,NR,2,7,OUR METEOR,2nd,23.60,3.20,8,RAQ ATTACK,--,23.40,3.40,5,CROSS COURT,3rd,6.90,1.60,10,SLEEK WOLF,--,26.70,3.30,PAYING
12:45,Rockhampton,QR,QR,1,1,CRAIGLEA DEKEN,--,2.50,1.20,9,PRINCESS RHYTHM,--,11.90,2.50,5,RING DING,--,1638.30,1638.30,6,AFRICAN BEATS,--,19.60,3.50,PAYING
12:50,Canberra,CR,CR,2,4,SHADOW AFFAIR,--,4.70,1.50,3,RIBANDS,--,2.50,1.30,2,ONE SON,2nd,5.30,2.40,1,LE CAVALIER,1st,15.20,3.80,PAYING
13:03,Grafton,OR,OR,1,2,SIR LOTTIE,--,6.40,2.30,5,INACTION,--,24.30,3.50,7,FRISKY TERROR,2nd,2.70,1.70,4,CAPE CLEAR,1st,3.70,1.30,PAYING
13:15,Gosford,NR,NR,3,1,HOSTWIN PEGASUS,2nd,2.80,1.20,10,SINGLE HOPE,3rd,9.50,2.70,3,NORMANDY,--,5.50,1.80,7,IDA,1st,3.50,1.30,PAYING
13:25,Canberra,CR,CR,3,1,SKY MISSION,--,7.40,1.60,9,SEQUOIA SUNRISE,--,11.00,2.20,4,KARAKUCHI,--,4.20,1.70,6,BOYS DAY OUT,3rd,4.80,1.80,PAYING
13:27,Rockhampton,QR,QR,2,6,JOANIES LUCK,1st,2.90,1.40,3,DEE MINISHING,--,3.30,1.70,11,MISS SATINE,--,33.70,6.00,5,ELLE THE MODEL,--,10.70,2.60,PAYING
13:50,Gosford,NR,NR,4,7,KEEPIT TO YOURSELF,1st,6.00,2.20,2,MACKINAC ISLAND,--,9.10,3.10,5,QUARTERMASTER,--,8.40,2.10,6,BETTABET RED,3rd,4.30,1.90,PAYING
13:55,Rockhampton,QR,QR,3,5,CRAIGLEA ALDI,--,8.10,2.30,4,RAKAMO,2nd,2.60,1.00,9,NINETTE KAN,--,12.40,3.00,1,HIDDEN THUNDER,--,4.50,1.80,PAYING
