Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:27,Gatton,QR,QR,1,3,TO BE KING,3rd,7.10,1.50,7,ATTRACTION,2nd,1.30,1.10,12,PANCH KALYAN,1st,10.80,2.10,10,TAVY NIGHTS,--,118.80,20.50,PAYING
12:01,Gatton,QR,QR,2,12,RAHEEBS KINGDOM,--,34.20,5.30,2,RACEY LYAN,--,16.10,4.10,6,ROUGE SUN,--,27.20,4.50,4,OUTBACK WRANGLER,--,37.90,8.20,PAYING
12:10,Canberra,CR,CR,1,3,DOUBLE GOOD,--,4.60,2.10,8,KATY'S REVENGE,2nd,9.50,2.90,6,THORSBORNE,1st,4.00,2.30,7,ULTIMO,--,3.00,1.90,PAYING
12:28,Walcha,NR,NR,1,3,OCHREMANI,2nd,12.00,2.50,4,POWER OF LIBERTY,--,5.40,1.30,5,ROCKY ELMANO,--,3.50,1.70,9,SWIFT PINS,1st,2.70,1.60,PAYING
12:35,Gatton,QR,QR,3,7,TRIPLE JEOPARDY,1st,5.40,2.30,5,SEQUASI,--,13.20,2.80,11,SORORITY SISTER,--,21.10,3.90,13,IBELIEVEICANFLY,--,54.90,10.40,PAYING
12:45,Canberra,CR,CR,2,8,OFF BROADWAY,1st,1.60,1.10,9,STILL MISSING,--,13.50,1.40,7,KEIKOSAN,2nd,2.60,1.00,6,VIVACIOUS VIXEN,--,47.00,4.40,PAYING
12:53,Mornington,VR,VR,2,12,NEAT AND TIDY,1st,3.80,1.40,5,NIELSON,--,10.80,2.80,13,NAME AND SHAME,--,17.10,4.40,9,UNALASKA,--,3.90,1.80,PAYING
13:03,Walcha,NR,NR,2,6,FIRST EPISODE,--,4.50,2.00,2,OPERA BLU,2nd,3.40,1.80,3,BOOKED OUT,--,15.00,4.40,5,ALPINE DRAGON,1st,5.50,3.00,PAYING
13:20,Canberra,CR,CR,3,1,TEA CLIPPER,--,9.60,3.10,4,HALFPENNY GATE,1st,1.40,1.10,3,GIRLS OWN,2nd,8.60,2.50,6,SPIRIT MANIA,--,5.60,2.20,PAYING
13:28,Mornington,VR,VR,3,2,ECOLOGY,1st,2.60,1.20,1,CLASSIC THRILLER,--,5.80,1.50,4,POSH ROCK,--,10.30,2.80,8,KANPAI,3rd,8.70,2.50,PAYING
