Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
13:00,Rockhampton,QR,QR,2,2,POWER TO EXCEED,3rd,7.80,1.90,1,MAC'S ADDICTION,--,4.50,1.40,9,GO DIGGER,2nd,10.10,2.50,3,NOBODY'S BOY,--,17.80,3.80,PAYING
13:18,Grafton,CR,CR,3,7,PALACE KING,1st,5.00,2.30,2,DANETAT,--,4.60,2.30,10,STRADAVARIUS,--,9.60,3.90,3,ICONNIC PLAYER,--,4.50,2.80,PAYING
13:53,Grafton,CR,CR,4,12,LA FESTIVA,1st,3.50,1.60,11,GREY GLAMAZON,--,5.10,1.60,1,EMIGRATE,--,8.30,2.40,15,CAROTSA,2nd,4.90,1.70,PAYING
14:10,Rockhampton,QR,QR,4,1,VALHALLA MIST,2nd,3.00,1.60,5,DEE MINISHING,3rd,7.40,2.00,7,RESTRAINING ORDER,--,9.10,2.60,12,TARA'S RANSOM,--,26.60,5.90,PAYING
14:28,Grafton,CR,CR,5,5,GRAND FEELING,3rd,4.90,1.50,3,SINGLE CHANCE,2nd,2.70,1.30,9,DICTATORSHIP,--,27.00,5.90,6,FLYING KISTENA,--,8.60,2.50,PAYING
14:45,Rockhampton,QR,QR,5,4,AERIAL PING PONG,--,5.10,2.10,9,HIDDEN NATURE,1st,7.80,2.60,7,OUTBACK SAPPER,3rd,12.50,3.70,6,INTRUDING,--,11.60,3.30,PAYING
15:20,Rockhampton,QR,QR,6,4,CRAIGLEA ALTISE,--,16.80,3.20,5,CLATEAU,2nd,8.00,1.40,3,LEGAL PROCEDURE,3rd,7.00,1.50,2,DUKE OF EIGHT,--,8.80,1.60,PAYING
16:00,Rockhampton,QR,QR,7,3,HEROIC ACTION,--,4.00,1.50,9,CASINO BENJO,1st,4.90,1.80,4,CRAIGLEA FALCON,--,23.00,5.30,7,MYTHOLOGIST,--,9.20,2.40,PAYING
17:45,Cranbourne,ZR,ZR,1,6,RUM RANGER,--,4.40,1.80,1,BEAU PADRILLE,1st,4.10,1.70,7,TOW RAGE,--,6.10,1.90,2,CUBAN MISSILE,3rd,6.40,2.00,PAYING
18:15,Cranbourne,ZR,ZR,2,9,HONEY BUNCH,100,3.80,1.30,10,MAGENTA AND BLACK,73,3.80,2.40,8,GYPSY BRIDE,57,12.00,3.10,4,MUAD'DIB,44,14.50,4.80,SELLING
