Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:48,Tatura,VR,VR,1,3,WESTERN WOW,--,13.00,2.90,11,LOLA DE ORO,3rd,11.40,2.60,8,ARRAYANES,--,6.20,1.70,2,UNCLE JED,--,17.40,3.10,PAYING
12:00,Caulfield,MR,MR,2,4,SECRET BLEND,--,4.30,1.50,5,KALABEK,--,7.90,2.50,1,BULLPIT,--,6.00,2.10,6,DURENDAL,3rd,7.50,2.60,PAYING
12:04,Moruya,CR,CR,2,9,DOUBLE WARNING,1st,2.20,1.00,10,WOOBIE,3rd,5.50,1.80,6,WINGS OF A DOVE,--,7.60,2.30,2,OUR BLAZING LADY,--,29.70,7.00,PAYING
12:23,Tatura,VR,VR,2,10,MORE RADIANT,1st,1.20,1.10,11,SECRETS KEPT,--,17.00,2.00,1,CLOSE THE BEACHES,--,16.80,2.30,3,NAVAL CRAFT,--,32.00,3.10,PAYING
12:39,Moruya,CR,CR,3,3,DANEHILL DEVIL,--,3.00,1.60,1,ALL FOR US,2nd,5.90,1.60,2,SPINNING PORTRAIT,--,124.10,12.80,7,LIL ROSIE,--,37.70,11.00,PAYING
12:43,Clare,XR,XR,1,6,TILLY GIRL,2nd,5.90,2.10,4,RANSOM VALUE,--,11.60,4.60,3,FLYING FEATHERS,--,28.20,6.70,1,COCOA BOMB,1st,2.80,2.10,PAYING
12:51,Gold Coast,QR,QR,2,5,SHANDIEN,--,3.20,1.70,8,TELEGRAM,--,6.00,2.60,2,TRESSLES,2nd,5.50,2.50,4,SHE HAS THE MOVES,--,1638.30,1638.30,PAYING
12:58,Tatura,VR,VR,3,7,HAMMERED,1st,3.40,1.70,4,UNCLE RALPH,--,16.20,3.60,11,AUCKLAND BEAUTY,2nd,3.90,1.80,10,TEEBOX,--,14.80,2.60,PAYING
13:14,Moruya,CR,CR,4,2,BOGGART,--,12.30,3.40,3,FLYING IMPULSE,1st,3.00,1.50,1,STOIC,3rd,7.50,2.40,9,REGAL RUSH,--,12.00,2.70,PAYING
13:20,Warracknabeal,ZR,ZR,2,7,SOUTHERN ILLUSION,--,27.60,5.20,1,GOT THE MUNCHIES,--,12.60,3.20,6,SO FEESABLE,1st,3.10,1.40,4,RUBYKIN,--,8.80,2.40,PAYING
