Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
11:37,Sunshine Coast,QR,QR,1,6,SAMBUCA SHOT,1st,7.00,2.00,8,MISS INTERIORS,--,5.70,2.00,7,DREAM SPEED,--,10.50,2.50,2,STAR FORMATION,--,32.90,5.60,PAYING
12:01,Swan Hill,VR,VR,1,3,HIM NAME JIM,1st,5.40,1.60,4,JACQUERIC,--,4.80,1.30,5,ADDTINA,--,62.10,10.60,9,MICROSECOND,--,46.40,7.90,PAYING
12:05,Randwick,SR,SR,1,1,COYS,--,10.90,3.70,5,KIMBERLEY STAR,--,6.50,2.40,2,HOLLER,--,1.90,1.40,3,SPILL THE BEANS,1st,4.00,2.00,PAYING
12:08,Sunshine Coast,QR,QR,2,5,JERRYVIL,2nd,3.80,1.50,12,GODZONE GIRL,1st,3.40,1.40,1,CAPTAIN KITTINGER,--,16.70,3.60,2,DIABLO NERO,--,8.70,3.00,PAYING
12:16,Kembla Grange,NR,NR,2,7,REFAELI,2nd,2.40,1.20,1,ADMISSION,1st,4.10,2.40,3,FORTUNATE NEWS,--,4.70,2.70,4,HALICARNASSUS,--,8.00,5.20,PAYING
12:32,Doomben,BR,BR,3,4,FRESPANOL,--,5.80,1.70,1,STRAWBERRY BOY,1st,2.20,1.20,5,EPIC,3rd,12.90,2.50,11,LUCKY LAGO,--,6.10,1.70,PAYING
12:36,Swan Hill,VR,VR,2,6,THISELDO,2nd,6.20,1.80,4,IN FAIRNESS,--,3.20,1.40,2,GEROMAYO,1st,3.40,1.20,1,BAR DATE,--,54.70,6.10,PAYING
12:40,Randwick,SR,SR,2,9,DISGRACEFUL,--,6.10,2.70,5,AVONACO,2nd,8.60,4.10,6,FINAL DECISION,--,4.90,2.60,3,EISENHOWER,1st,5.40,2.70,PAYING
12:47,Morphettville,AR,AR,1,4,HEARTZ ABLAZE,1st,2.70,1.40,6,STEVIE GEE,--,34.60,7.70,7,ENCHANTING BEAUTY,2nd,2.90,1.70,2,AUGUSTA BELLE,--,3.80,2.50,PAYING
12:51,Kembla Grange,NR,NR,3,1,READY SET SING,1st,6.70,3.90,2,BANG BANG,--,5.50,2.10,3,NEXT LEVEL,--,5.00,3.50,4,CARVER,--,5.40,2.80,PAYING
