Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:00,Ballarat,VR,VR,1,7,TYCOON'S LOVER,2nd,13.40,4.00,1,KNOCKOUT JOHNNY,--,3.40,1.70,3,HA LONG BAY,--,4.10,2.00,4,SECRETAN,1st,2.10,1.60,PAYING
12:18,Ballina,CR,CR,1,14,TRACONI,--,4.90,1.80,10,SHARPE HUSSLER,1st,3.40,1.40,12,LUPITA,--,5.00,2.10,15,DADDO'S BABY,2nd,17.60,4.70,PAYING
12:23,Benalla,ZR,ZR,1,1,ALLERGIC,--,1.30,1.00,11,SOMETHING,--,27.90,4.80,8,CLOUD CLASS,--,10.20,1.90,10,LILITH OF EDEN,3rd,26.60,3.40,PAYING
12:27,Townsville,QR,QR,1,1,BOOK A FLIGHT,--,4.00,1.70,4,CRAIGLEA ALDI,--,9.00,2.10,7,CRAIGLEA DIAMOND,--,11.60,2.80,6,CRAIGLEA WISE,3rd,7.30,2.20,PAYING
12:36,Ballarat,VR,VR,2,8,NOBLE HEROINE,--,34.30,6.00,10,TRINITY RIVER,2nd,4.90,1.70,3,HIM NAME JIM,3rd,3.70,1.30,9,RAMLAH,1st,6.20,1.90,PAYING
12:41,Tamworth,NR,NR,1,2,WISEN UP,1st,1.70,1.30,1,GELSOMINA,--,3.00,1.50,5,MEMPHIS MAFIA,--,13.50,4.10,4,GRAND FEELING,2nd,9.70,2.70,PAYING
12:59,Benalla,ZR,ZR,2,9,MADDY'S ANGEL,--,7.30,1.50,5,SERGEANT AT ARMS,1st,2.80,1.30,2,OPENING BID,--,39.00,9.00,7,BENET,--,26.80,4.70,PAYING
13:07,Bordertown,AR,AR,1,2,SANDHILL FLYER,2nd,4.50,2.20,6,LOLOTEA,--,10.50,4.20,7,MYSTIC'S FINALE,--,8.80,3.80,5,BONNY BLONDE,--,12.20,3.70,PAYING
13:12,Ballarat,VR,VR,3,5,ROSTOCK,2nd,2.30,1.20,7,BONIFY,1st,4.00,1.40,13,VICTORY LASS,--,19.60,3.70,6,ROYAL RAIDER,--,6.10,1.80,PAYING
13:17,Tamworth,NR,NR,2,2,CAPTAIN KIRK,3rd,1.90,1.00,7,LITTLE HULLA,--,17.70,2.50,3,DEVLANN,--,1638.30,1638.30,6,FINE DIAMOND,2nd,2.80,1.30,PAYING
