Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:20,Terang,VR,VR,1,1,ABSOLUTE TREASURE,3rd,3.60,1.20,8,BAYLIE LOUISE,2nd,2.40,1.30,5,THE ACE MAN,--,29.50,4.80,3,HOLBEIN PRINCE,--,45.90,10.10,PAYING
12:40,Taree,NR,NR,2,10,WAR PRINCESS,1st,3.00,1.40,9,OSCAR QUEEN,--,6.20,1.90,7,HOT ART,--,5.80,2.30,5,POET'S JEWEL,2nd,4.60,1.70,PAYING
12:55,Terang,VR,VR,2,10,GILARDE,1st,2.20,1.20,2,BON JOVIAL,--,25.00,5.40,7,APPLE GREEN,3rd,7.20,1.70,1,AGLAIA,2nd,5.40,1.70,PAYING
13:15,Taree,NR,NR,3,4,MICKEY CAN DO,--,2.40,1.70,10,OH ANNIE,--,5.60,2.00,11,MONEY AD,1st,5.80,2.60,1,COMICAL,--,8.40,4.00,PAYING
13:30,Terang,VR,VR,3,6,GLORYLAND,2nd,3.40,1.30,8,SIGA LA VACA,1st,1.60,1.10,3,IT'S UNSTOPPABLE,--,14.40,2.40,2,D'AMPEZZO,--,32.20,5.20,PAYING
13:50,Taree,NR,NR,4,13,OUR DEB,2nd,3.20,1.10,12,RUBY RULES,--,9.90,2.70,14,SHE'S A MOD,--,5.60,2.60,2,ENEMY OF MAN,--,8.80,2.50,PAYING
14:05,Terang,VR,VR,4,8,ALREADY LEICA,3rd,4.60,1.70,2,MIDNIGHT JUMPER,--,15.00,3.80,9,HONOUR AND POWER,--,17.70,3.60,4,THE BIG LABROWNSKI,1st,2.50,1.40,PAYING
14:40,Terang,VR,VR,5,4,WEE MAC,2nd,11.40,2.60,6,RED CASINO,--,5.80,2.30,3,JIMMIAN,1st,1.70,1.50,5,MY LESSON,--,12.80,4.30,PAYING
15:20,Terang,VR,VR,6,2,CAMARADA,1st,2.40,1.30,9,DANZOO,3rd,9.20,2.50,1,BLUEGRASS DAN,--,5.40,1.60,10,THAT'S THE PLAN,--,73.30,13.90,PAYING
15:42,Taree,NR,NR,7,2,MARSCAY FORCE,--,3.70,1.60,4,FRIENDSINLOWPLACES,--,11.80,3.20,6,NYMBOI,--,15.90,4.20,3,PRIME SHADOW,--,5.30,1.90,PAYING
