Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:08,Strathalbyn,AR,AR,1,4,SLIPPERY DIP,2nd,1.70,1.20,2,DEVARICH,--,3.00,1.50,7,NEXT NELLY,1st,8.40,4.00,5,ANY DAY,--,17.90,5.10,PAYING
12:18,Sale,VR,VR,2,6,MR HUMPHRIES,--,5.10,1.90,7,THE BARRISTER,2nd,11.70,2.30,2,CARDOSO,--,7.60,1.60,10,PAYROLL,1st,3.70,1.90,PAYING
12:25,Sunshine Coast,BR,BR,2,6,JERRYVIL,--,12.90,2.80,1,DUPORTH JACK,2nd,3.40,1.00,2,BALAKLAVA,1st,2.40,1.40,9,POETIC SAGA,3rd,5.80,2.10,PAYING
12:35,Randwick,SR,SR,1,3,KIND HEART,1st,4.20,2.30,7,MY BELLA'S BETTER,--,43.90,7.90,5,MRS KENNEDY,--,10.80,3.30,1,PUZZLING WONDER,2nd,18.30,5.60,PAYING
12:43,Strathalbyn,AR,AR,2,1,CHERRY CHATTER,--,3.00,1.30,5,PRINCESS COSTA,--,1638.30,1638.30,3,FEEL LEICA KISS,1st,8.60,1.80,8,DEHERE'S MOMENT,--,2.90,1.40,PAYING
12:53,Sale,VR,VR,3,7,WORTH THE WAIT,1st,7.40,1.70,11,SONGS 'N' STORIES,3rd,9.60,1.90,3,ENDEVINALLES,--,30.40,3.90,1,AMOUR DE JEUNESSE,--,26.10,4.20,PAYING
13:00,Sunshine Coast,BR,BR,3,10,WULFIES LADY,--,2.80,1.20,4,SAMMY SPARROW,3rd,6.60,2.20,5,ENSIGN,--,17.70,4.00,12,KING OF THE CASTLE,2nd,6.30,1.90,PAYING
13:10,Randwick,SR,SR,2,7,MORE THAN FABULOUS,2nd,13.80,2.70,9,SNITZEL'S GODDESS,--,15.80,3.90,8,NAVUA MIST,--,3.50,1.70,6,RUN LOUIE RUN,--,8.00,2.40,PAYING
13:18,Strathalbyn,AR,AR,3,6,LONDON TRADER,--,3.20,1.50,5,KARADOC KID,2nd,1.70,1.20,3,ARTFUL CHARMER,--,8.70,3.50,1,YARN,--,14.40,4.10,PAYING
13:28,Sale,VR,VR,4,4,DOM PEDRO,--,10.80,2.30,5,FOR THE FALLEN,--,23.40,5.10,2,CAVITATION,2nd,15.30,3.60,11,HIPSTER GIRL,3rd,2.00,1.20,PAYING
