Time,Race,code1,code2,raceno,run1num,run1name,run1score,run1price1,run1price2,run2num,run2name,run2score,run2price1,run2price2,run3num,run3name,run3score,run3price1,run3price2,run4num,run4name,run4score,run4price1,run4price2,status
12:20,Bendigo,VR,VR,1,1,INVINCIBLE KNIGHT,1st,1.20,1.10,6,CORETTA,--,14.80,4.00,5,TALL TALE,--,11.80,3.00,3,MORTIFIED,--,24.30,4.50,PAYING
12:55,Bendigo,VR,VR,2,3,BROWN BURBERRY,2nd,4.40,1.80,1,ASTROLABE,1st,3.20,1.40,4,DANGERPET,--,9.50,2.00,2,BALMAIN,3rd,3.80,1.70,PAYING
13:03,Muswellbrook,NR,NR,2,3,GO ARRIVEDERCI,3rd,3.20,1.40,8,PARJINKA,2nd,4.20,1.90,7,FANTASY FAIR,--,19.30,4.60,6,STOP THE FIGHT,--,1638.30,1638.30,PAYING
13:13,Mackay,QR,QR,2,5,MOLONGLE HERO,--,10.10,2.60,7,MAROON BLUE,--,6.60,1.70,11,JUST ONE WISH,2nd,2.30,1.40,8,MOUNTAIN LANE,3rd,15.70,3.60,PAYING
13:30,Bendigo,VR,VR,3,5,ST CAJETAN,1st,1.50,1.10,7,TORCAN,--,56.00,9.30,9,SILVER MISS,--,16.90,3.30,6,THOR'S OWN,--,49.60,6.00,PAYING
13:38,Muswellbrook,NR,NR,3,2,STAR SHAFT,3rd,3.70,1.50,8,GIGGLE MISS,--,14.20,4.00,3,MADAM FRAN,2nd,5.10,2.30,4,MOSSMAN'S GOLD,--,5.50,2.10,PAYING
13:48,Mackay,QR,QR,3,2,POUSSIN,3rd,4.10,1.70,6,REAL YUMMY,--,16.80,4.50,1,THANKGODFORFRANC,--,4.30,1.80,8,MAGGIE'S PAL,--,5.60,1.60,PAYING
13:55,Wagga,CR,CR,3,5,BRIGHT MOVE,--,6.00,2.00,1,FIERCELY DEFIANT,3rd,3.40,1.60,10,NRIANGI,--,10.80,2.60,6,BEL ESANDY,--,7.90,2.60,PAYING
14:05,Bendigo,VR,VR,4,6,QUI LIN,--,13.20,3.00,3,MISS KITTY,3rd,3.10,1.20,7,SPINSTER,1st,4.50,1.50,8,TOMI'S GIRL,--,29.40,5.10,PAYING
14:23,Mackay,QR,QR,4,1,CHAMPAGNE TALES,2nd,4.10,1.90,6,ELJAY ATOM,1st,3.20,1.30,12,RHINO,--,94.70,13.50,9,LOVER OF LIFE,--,7.80,2.20,PAYING
